Pose,Real_Class,Average_Good_Pose_Prob
BDB50210890_size_20_001,Active,0.989436649321216
BDB50210892_size_20_001,Active,0.384476737602456
BDB50216916_size_20_001,Active,0.258889481083701
BDB50216916_size_20_002,Active,0.348807804674347
BDB50216916_size_20_003,Active,0.316704694668185
BDB50216916_size_20_004,Active,0.091740999412379
BDB50216916_size_20_005,Active,0.130538329097175
BDB50216916_size_20_006,Active,0.156868059943997
BDB50216916_size_20_007,Active,0.099267647686912
BDB50216916_size_20_008,Active,0.090392515828988
BDB50216916_size_20_009,Active,0.124316474081396
BDB50216916_size_20_010,Active,0.148211442790407
BDB50216916_size_20_011,Active,0.058500393447909
BDB50216917_size_20_001,Active,0.123123784359412
BDB50216917_size_20_002,Active,0.050551762739996
BDB50216917_size_20_003,Active,0.057830316468442
BDB50216917_size_20_004,Active,0.040889078422346
BDB50216917_size_20_005,Active,0.10980965666824
BDB50216917_size_20_006,Active,0.013215077529625
BDB50216917_size_20_007,Active,0.096745389196737
BDB50216917_size_20_008,Active,0.084175644706102
BDB50216917_size_20_009,Active,0.0483380316864
BDB50216921_size_20_001,Active,0.371280530098247
BDB50216921_size_20_002,Active,0.282054151528793
BDB50224219_size_20_001,Active,0.076949316946072
BDB50224219_size_20_002,Active,0.086301922745115
BDB50224219_size_20_003,Active,0.24515428756239
BDB50224219_size_20_004,Active,0.046114369806115
BDB50224219_size_20_005,Active,0.07477825880551
BDB50224219_size_20_006,Active,0.055315431320973
BDB50239407_size_20_001,Active,0.97637001912069
BDB50239407_size_20_002,Active,0.969088248724721
BDB50239407_size_20_003,Active,0.935081460368489
BDB50239407_size_20_004,Active,0.958039296756395
BDB50239407_size_20_005,Active,0.956040232264449
BDB50239407_size_20_006,Active,0.945921534080933
BDB50239407_size_20_007,Active,0.905843123318468
BDB50248426_size_20_001,Active,0.822751139356772
BDB50248426_size_20_002,Active,0.745763394670549
BDB50248426_size_20_003,Active,0.854491856033832
BDB50248569_size_20_001,Active,0.604764860327347
BDB50260967_size_20_001,Active,0.790163229512526
BDB50260967_size_20_002,Active,0.768225335369709
BDB50260967_size_20_003,Active,0.908886037092601
BDB50263346_size_20_001,Active,0.705571304083038
BDB50263346_size_20_002,Active,0.741439275794207
BDB50273861_size_20_001,Active,0.408915790271192
BDB50273861_size_20_002,Active,0.587013724237952
BDB50294771_size_20_001,Active,0.316234926669968
BDB50294771_size_20_002,Active,0.293916971225116
BDB50294771_size_20_003,Active,0.409844410618864
BDB50294781_size_20_001,Active,0.336121373253645
BDB50294781_size_20_002,Active,0.560706926188144
BDB50294781_size_20_003,Active,0.603643237339194
BDB50295378_size_20_001,Active,0.914100857925015
BDB50297909_size_20_001,Active,0.583472551446322
BDB50297909_size_20_002,Active,0.474090428808459
BDB50297909_size_20_003,Active,0.498506618760735
BDB50297909_size_20_004,Active,0.565226553731192
BDB50297909_size_20_005,Active,0.568593549993155
BDB50297909_size_20_006,Active,0.584212613936618
BDB50306416_size_20_001,Active,0.498390308618909
BDB50309943_size_20_001,Active,0.651347589351626
BDB50309943_size_20_002,Active,0.655510520956165
BDB50313286_size_20_001,Active,0.773646367169839
BDB50313286_size_20_002,Active,0.859272156698596
BDB50313286_size_20_003,Active,0.851626795301944
BDB50313286_size_20_004,Active,0.781516663311688
BDB50317220_size_20_001,Active,0.527824669758313
BDB50317220_size_20_002,Active,0.599626534837078
BDB50317220_size_20_003,Active,0.545969888854548
BDB50317223_size_20_001,Active,0.244314061181984
BDB50317223_size_20_002,Active,0.352871921383765
BDB50317223_size_20_003,Active,0.237215895847087
BDB50317223_size_20_004,Active,0.442048209174793
BDB50319660_size_20_001,Active,0.058979662894646
BDB50319660_size_20_002,Active,0.163991562249581
BDB50319660_size_20_003,Active,0.210593428819656
BDB50319660_size_20_004,Active,0.151536026629062
BDB50319660_size_20_005,Active,0.210038211675186
BDB50319665_size_20_001,Active,0.108617632548492
BDB50319665_size_20_002,Active,0.064581390437224
BDB50319665_size_20_003,Active,0.092568486074234
BDB50319665_size_20_004,Active,0.05033567325073
ZINC00000574_size_20_001,Inactive,0.973372292355954
ZINC00036460_size_20_001,Inactive,0.345519420310084
ZINC00036460_size_20_002,Inactive,0.207526139610827
ZINC00036460_size_20_003,Inactive,0.140322451088767
ZINC00036460_size_20_004,Inactive,0.087711501695543
ZINC00036460_size_20_005,Inactive,0.046297796677304
ZINC00037993_size_20_001,Inactive,0.964715446309257
ZINC00037993_size_20_002,Inactive,0.948958781659729
ZINC00037993_size_20_003,Inactive,0.976697570981925
ZINC00037993_size_20_004,Inactive,0.96509086643738
ZINC00037993_size_20_005,Inactive,0.930318686944641
ZINC00038274_size_20_001,Inactive,0.218380523760585
ZINC00038274_size_20_002,Inactive,0.296476133140558
ZINC00038274_size_20_003,Inactive,0.146208045143075
ZINC00040425_size_20_001,Inactive,0.008723645044567
ZINC00040425_size_20_002,Inactive,0.008938645473508
ZINC00040425_size_20_003,Inactive,0.015837759696162
ZINC00040425_size_20_004,Inactive,0.011115923741648
ZINC00040425_size_20_005,Inactive,0.010075508552869
ZINC00040425_size_20_006,Inactive,0.016470951073068
ZINC00040425_size_20_007,Inactive,0.004094067292935
ZINC00049537_size_20_001,Inactive,0.158842000329803
ZINC00049537_size_20_002,Inactive,0.108586449199961
ZINC00049537_size_20_003,Inactive,0.061235230790445
ZINC00049537_size_20_004,Inactive,0.142247318463992
ZINC00049537_size_20_005,Inactive,0.090451240369459
ZINC00049537_size_20_006,Inactive,0.208398629832664
ZINC00049537_size_20_007,Inactive,0.06795449435098
ZINC00084883_size_20_001,Inactive,0.78071521748643
ZINC00084883_size_20_002,Inactive,0.748411567968171
ZINC00084883_size_20_003,Inactive,0.593124149969813
ZINC00084883_size_20_004,Inactive,0.389301688475508
ZINC00084883_size_20_005,Inactive,0.401860816651505
ZINC00084883_size_20_006,Inactive,0.923252254584617
ZINC00084883_size_20_007,Inactive,0.435436931242504
ZINC00088291_size_20_001,Inactive,0.0959818187329
ZINC00088291_size_20_002,Inactive,0.222574503084726
ZINC00088291_size_20_003,Inactive,0.169117260537255
ZINC00139613_size_20_001,Inactive,0.065027016485798
ZINC00139613_size_20_002,Inactive,0.004192796358734
ZINC00139613_size_20_003,Inactive,0.018487960510609
ZINC00139613_size_20_004,Inactive,0.021855176385231
ZINC00139613_size_20_005,Inactive,0.026282568370919
ZINC00139613_size_20_006,Inactive,0.015626825976748
ZINC00165706_size_20_001,Inactive,0.892171270044886
ZINC00165706_size_20_002,Inactive,0.857043020907395
ZINC00165706_size_20_003,Inactive,0.93907520187879
ZINC00172303_size_20_001,Inactive,0.225829036185527
ZINC00172303_size_20_002,Inactive,0.127011718470032
ZINC00215850_size_20_001,Inactive,0.542126819338103
ZINC00215850_size_20_002,Inactive,0.364920950575867
ZINC00215850_size_20_003,Inactive,0.505547618666284
ZINC00215850_size_20_004,Inactive,0.36369136593438
ZINC00215850_size_20_005,Inactive,0.21728424062151
ZINC00215850_size_20_006,Inactive,0.26023133352316
ZINC00215850_size_20_007,Inactive,0.094480037604795
ZINC00215850_size_20_008,Inactive,0.12349819379197
ZINC00256084_size_20_001,Inactive,0.216339702591779
ZINC00256084_size_20_002,Inactive,0.267646725544618
ZINC00256084_size_20_003,Inactive,0.217220393295485
ZINC00329443_size_20_001,Inactive,0.303503888345415
ZINC00329443_size_20_002,Inactive,0.336408194610715
ZINC00349354_size_20_001,Inactive,0.341339964968293
ZINC00349354_size_20_002,Inactive,0.366488214435988
ZINC00349354_size_20_003,Inactive,0.361345432940138
ZINC00349516_size_20_001,Inactive,0.862338624814786
ZINC00349516_size_20_002,Inactive,0.979588686554978
ZINC00394860_size_20_001,Inactive,0.073235557275092
ZINC00394860_size_20_002,Inactive,0.056354295590034
ZINC00394860_size_20_003,Inactive,0.166586683041608
ZINC00394860_size_20_004,Inactive,0.113282961708543
ZINC00394860_size_20_005,Inactive,0.226609087133103
ZINC00394860_size_20_006,Inactive,0.060913331363624
ZINC00394860_size_20_007,Inactive,0.066385324325872
ZINC00414742_size_20_001,Inactive,0.454144443871231
ZINC00414742_size_20_002,Inactive,0.158296671852256
ZINC00417120_size_20_001,Inactive,0.260881633949286
ZINC00417120_size_20_002,Inactive,0.309010918075592
ZINC00426548_size_20_001,Inactive,0.083759076839998
ZINC00426548_size_20_002,Inactive,0.132038702221941
ZINC00426548_size_20_003,Inactive,0.122691253912701
ZINC00426548_size_20_004,Inactive,0.041138594015908
ZINC00426548_size_20_005,Inactive,0.149690752274258
ZINC00426548_size_20_006,Inactive,0.1264529523394
ZINC00426548_size_20_007,Inactive,0.042940722385397
ZINC00426548_size_20_008,Inactive,0.026452003796784
ZINC00426887_size_20_001,Inactive,0.374370212436611
ZINC00426887_size_20_002,Inactive,0.454469236715126
ZINC00426887_size_20_003,Inactive,0.60143859959056
ZINC00426887_size_20_004,Inactive,0.432285756432382
ZINC00434697_size_20_001,Inactive,0.382342796758027
ZINC00434697_size_20_002,Inactive,0.176780269617696
ZINC00434697_size_20_003,Inactive,0.405130613722397
ZINC00434697_size_20_004,Inactive,0.427516590059635
ZINC00439818_size_20_001,Inactive,0.716393378141119
ZINC00439818_size_20_002,Inactive,0.907974441737422
ZINC00439818_size_20_003,Inactive,0.880354183117471
ZINC00439818_size_20_004,Inactive,0.71772886686371
ZINC00439818_size_20_005,Inactive,0.910233898332105
ZINC00439818_size_20_006,Inactive,0.78537536021723
ZINC00462936_size_20_001,Inactive,0.597462416839242
ZINC00462936_size_20_002,Inactive,0.897481582815229
ZINC00462936_size_20_003,Inactive,0.859562203392011
ZINC00498170_size_20_001,Inactive,0.453356942564588
ZINC00498170_size_20_002,Inactive,0.389877079672972
ZINC00498170_size_20_003,Inactive,0.25654374756883
ZINC00498170_size_20_004,Inactive,0.329891495009859
ZINC00502139_size_20_001,Inactive,0.457796255957306
ZINC00502139_size_20_002,Inactive,0.723794487948322
ZINC00502139_size_20_003,Inactive,0.847281506316928
ZINC00502139_size_20_004,Inactive,0.427137197765916
ZINC00502139_size_20_005,Inactive,0.238715231478836
ZINC00509520_size_20_001,Inactive,0.163056975984645
ZINC00509520_size_20_002,Inactive,0.277827151935466
ZINC00509520_size_20_003,Inactive,0.208964339993346
ZINC00509520_size_20_004,Inactive,0.15422279384576
ZINC00521286_size_20_001,Inactive,0.989468919445022
ZINC00521286_size_20_002,Inactive,0.942883723156883
ZINC00521286_size_20_003,Inactive,0.939419110236295
ZINC00521286_size_20_004,Inactive,0.940887734235142
ZINC00521286_size_20_005,Inactive,0.898799546289578
ZINC00521725_size_20_001,Inactive,0.129798178811311
ZINC00521725_size_20_002,Inactive,0.168986582825159
ZINC00521725_size_20_003,Inactive,0.077588653759151
ZINC00521725_size_20_004,Inactive,0.114737181999381
ZINC00544541_size_20_001,Inactive,0.397681104113832
ZINC00544541_size_20_002,Inactive,0.23759523860408
ZINC00562111_size_20_001,Inactive,0.663035789929436
ZINC00562111_size_20_002,Inactive,0.552790778244753
ZINC00562111_size_20_003,Inactive,0.560822955882799
ZINC00562111_size_20_004,Inactive,0.414485228727558
ZINC00562111_size_20_005,Inactive,0.546246360766058
ZINC00572947_size_20_001,Inactive,0.014222172153991
ZINC00572947_size_20_002,Inactive,0.024229532582451
ZINC00572947_size_20_003,Inactive,0.033321631949266
ZINC00572947_size_20_004,Inactive,0.01353488421335
ZINC00572947_size_20_005,Inactive,0.023239396380246
ZINC00572947_size_20_006,Inactive,0.035453203856017
ZINC00615084_size_20_001,Inactive,0.113268495924398
ZINC00615084_size_20_002,Inactive,0.021458216759047
ZINC00615084_size_20_003,Inactive,0.029563371101485
ZINC00615084_size_20_004,Inactive,0.033450985852582
ZINC00615084_size_20_005,Inactive,0.167372137291182
ZINC00633387_size_20_001,Inactive,0.830007512881154
ZINC00633387_size_20_002,Inactive,0.722424680233493
ZINC00633530_size_20_001,Inactive,0.623216017307229
ZINC00633530_size_20_002,Inactive,0.512960766796152
ZINC00633530_size_20_003,Inactive,0.416683364538603
ZINC00642170_size_20_001,Inactive,0.318373124681862
ZINC00642170_size_20_002,Inactive,0.402367432848759
ZINC00642170_size_20_003,Inactive,0.55470542474488
ZINC00642170_size_20_004,Inactive,0.298336635809989
ZINC00672057_size_20_001,Inactive,0.372134639499976
ZINC00672057_size_20_002,Inactive,0.422928414452443
ZINC00672057_size_20_003,Inactive,0.244334929198392
ZINC00689916_size_20_001,Inactive,0.985409041139111
ZINC00699932_size_20_001,Inactive,0.28550972240312
ZINC00699932_size_20_002,Inactive,0.183450059395206
ZINC00699932_size_20_003,Inactive,0.187477960486657
ZINC00708019_size_20_001,Inactive,0.889722490373333
ZINC00752458_size_20_001,Inactive,0.184904549620296
ZINC00757948_size_20_001,Inactive,0.693120813527345
ZINC00780066_size_20_001,Inactive,0.419338046555433
ZINC00795440_size_20_001,Inactive,0.288782608239503
ZINC00795440_size_20_002,Inactive,0.37852422329024
ZINC00795594_size_20_001,Inactive,0.885780786971755
ZINC00818080_size_20_001,Inactive,0.257082086869137
ZINC00818080_size_20_002,Inactive,0.363632417218581
ZINC00818302_size_20_001,Inactive,0.911787863705345
ZINC00818302_size_20_002,Inactive,0.881989359456902
ZINC00821000_size_20_001,Inactive,0.90959197925331
ZINC00821000_size_20_002,Inactive,0.952041799388308
ZINC00821000_size_20_003,Inactive,0.932914402533818
ZINC00821000_size_20_004,Inactive,0.956316544916093
ZINC00835439_size_20_001,Inactive,0.524729899248084
ZINC00835439_size_20_002,Inactive,0.670130659009623
ZINC00874860_size_20_001,Inactive,0.266055368526186
ZINC00874860_size_20_002,Inactive,0.216469648457257
ZINC00874860_size_20_003,Inactive,0.141895804522098
ZINC00919469_size_20_001,Inactive,0.60258589448521
ZINC00952198_size_20_001,Inactive,0.514171886941766
ZINC00955111_size_20_001,Inactive,0.245117653567742
ZINC00955111_size_20_002,Inactive,0.227712845984252
ZINC00972791_size_20_001,Inactive,0.947238043928069
ZINC00972791_size_20_002,Inactive,0.943199109967276
ZINC00972791_size_20_003,Inactive,0.950901026626843
ZINC00978681_size_20_001,Inactive,0.827853132063366
ZINC00978681_size_20_002,Inactive,0.956042627029552
ZINC00978681_size_20_003,Inactive,0.840116938658386
ZINC00978681_size_20_004,Inactive,0.942442390030663
ZINC00978681_size_20_005,Inactive,0.591021524215333
ZINC00978681_size_20_006,Inactive,0.880945345391792
ZINC00978681_size_20_007,Inactive,0.769825009341125
ZINC00985706_size_20_001,Inactive,0.258138008260537
ZINC00985706_size_20_002,Inactive,0.304931415212988
ZINC00994696_size_20_001,Inactive,0.293719398486495
ZINC00995146_size_20_001,Inactive,0.625116196648101
ZINC01027623_size_20_001,Inactive,0.55098216764519
ZINC01027623_size_20_002,Inactive,0.546621951819598
ZINC01030926_size_20_001,Inactive,0.611484419202965
ZINC01040757_size_20_001,Inactive,0.437178125566432
ZINC01040757_size_20_002,Inactive,0.382442394239033
ZINC01040757_size_20_003,Inactive,0.387995146613673
ZINC01040757_size_20_004,Inactive,0.27254579382349
ZINC01040757_size_20_005,Inactive,0.593635362581461
ZINC01056363_size_20_001,Inactive,0.565772711568898
ZINC01056363_size_20_002,Inactive,0.446771895151532
ZINC01056363_size_20_003,Inactive,0.40786788920774
ZINC01056363_size_20_004,Inactive,0.243700783780646
ZINC01062292_size_20_001,Inactive,0.316637703342202
ZINC01062292_size_20_002,Inactive,0.223762279922317
ZINC01062292_size_20_003,Inactive,0.130016272375297
ZINC01062292_size_20_004,Inactive,0.194489576342519
ZINC01062292_size_20_005,Inactive,0.117198275317552
ZINC01093623_size_20_001,Inactive,0.84962290954986
ZINC01093623_size_20_002,Inactive,0.902329357595322
ZINC01093623_size_20_003,Inactive,0.867147103271268
ZINC01149568_size_20_001,Inactive,0.683080187017366
ZINC01150438_size_20_001,Inactive,0.689409736133855
ZINC01150438_size_20_002,Inactive,0.832032585112091
ZINC01150438_size_20_003,Inactive,0.894239071476471
ZINC01150438_size_20_004,Inactive,0.746926379305312
ZINC01150438_size_20_005,Inactive,0.843746967476401
ZINC01205675_size_20_001,Inactive,0.983251909690131
ZINC01205675_size_20_002,Inactive,0.941500910519274
ZINC01205675_size_20_003,Inactive,0.953316697183603
ZINC01205675_size_20_004,Inactive,0.888444437850508
ZINC01220197_size_20_001,Inactive,0.551929479568228
ZINC01220197_size_20_002,Inactive,0.462095559038229
ZINC01220197_size_20_003,Inactive,0.388814446956131
ZINC01263413_size_20_001,Inactive,0.048060331518122
ZINC01263413_size_20_002,Inactive,0.114840394367202
ZINC01263413_size_20_003,Inactive,0.182894256794273
ZINC01263413_size_20_004,Inactive,0.055238964178643
ZINC01263413_size_20_005,Inactive,0.345323706565023
ZINC01267330_size_20_001,Inactive,0.56416856073154
ZINC01292840_size_20_001,Inactive,0.627603515985982
ZINC01292840_size_20_002,Inactive,0.386008702382269
ZINC01292840_size_20_003,Inactive,0.418031146872662
ZINC01292840_size_20_004,Inactive,0.557198154761124
ZINC01292840_size_20_005,Inactive,0.308623305586713
ZINC01295324_size_20_001,Inactive,0.28472636471706
ZINC01295324_size_20_002,Inactive,0.232943667851669
ZINC01295324_size_20_003,Inactive,0.310670696640572
ZINC01310737_size_20_001,Inactive,0.857940292141013
ZINC01310737_size_20_002,Inactive,0.95521032757788
ZINC01310737_size_20_003,Inactive,0.92368970717884
ZINC01324299_size_20_001,Inactive,0.847580918762483
ZINC01324299_size_20_002,Inactive,0.923553273166318
ZINC01324299_size_20_003,Inactive,0.793242196667623
ZINC01341439_size_20_001,Inactive,0.665985564479585
ZINC01341439_size_20_002,Inactive,0.665364178905598
ZINC01341439_size_20_003,Inactive,0.644198359416637
ZINC01341439_size_20_004,Inactive,0.647562399339755
ZINC01341439_size_20_005,Inactive,0.648080074877837
ZINC01341439_size_20_006,Inactive,0.650992376497461
ZINC01342694_size_20_001,Inactive,0.093634647719791
ZINC01342694_size_20_002,Inactive,0.120898187364831
ZINC01342694_size_20_003,Inactive,0.071501538419766
ZINC01360678_size_20_001,Inactive,0.245091362403275
ZINC01360678_size_20_002,Inactive,0.152495029748122
ZINC01360678_size_20_003,Inactive,0.319269475639635
ZINC01360678_size_20_004,Inactive,0.3519719919445
ZINC01360678_size_20_005,Inactive,0.250456292765062
ZINC01360678_size_20_006,Inactive,0.409809801851238
ZINC01367395_size_20_001,Inactive,0.862432973645651
ZINC01367395_size_20_002,Inactive,0.894847122299704
ZINC01401023_size_20_001,Inactive,0.963892669871945
ZINC01401023_size_20_002,Inactive,0.871073621327233
ZINC01401023_size_20_003,Inactive,0.868274511913326
ZINC01405870_size_20_001,Inactive,0.199630727577006
ZINC01405870_size_20_002,Inactive,0.199630727577006
ZINC01405870_size_20_003,Inactive,0.5
ZINC01405870_size_20_004,Inactive,0.285059737913844
ZINC01405870_size_20_005,Inactive,0.30432637637598
ZINC01405870_size_20_006,Inactive,0.403945451015291
ZINC01405870_size_20_007,Inactive,0.36386467515997
ZINC01405870_size_20_008,Inactive,0.236311481282961
ZINC01452856_size_20_001,Inactive,0.458249098404427
ZINC01452856_size_20_002,Inactive,0.310537935193126
ZINC01452856_size_20_003,Inactive,0.176369595089199
ZINC01502485_size_20_001,Inactive,0.636691453485649
ZINC01502485_size_20_002,Inactive,0.645826714125225
ZINC01502485_size_20_003,Inactive,0.412483501688213
ZINC01502485_size_20_004,Inactive,0.694009897360254
ZINC01502485_size_20_005,Inactive,0.552987006391843
ZINC01522195_size_20_001,Inactive,0.029432016174013
ZINC01522195_size_20_002,Inactive,0.080687632286972
ZINC01522195_size_20_003,Inactive,0.041165793313794
ZINC01522195_size_20_004,Inactive,0.097141943569722
ZINC01522195_size_20_005,Inactive,0.05412395070553
ZINC01527357_size_20_001,Inactive,0.648070326313882
ZINC01527357_size_20_002,Inactive,0.683193832159308
ZINC01527357_size_20_003,Inactive,0.715634805704415
ZINC01527357_size_20_004,Inactive,0.699515883795219
ZINC01527357_size_20_005,Inactive,0.438773671297035
ZINC01527357_size_20_006,Inactive,0.869843564945105
ZINC01527357_size_20_007,Inactive,0.778854444336602
ZINC01585711_size_20_001,Inactive,0.092334845745099
ZINC01585711_size_20_002,Inactive,0.125319603582567
ZINC01585711_size_20_003,Inactive,0.203263299340742
ZINC01585711_size_20_004,Inactive,0.110783087818626
ZINC01585711_size_20_005,Inactive,0.109784596478839
ZINC01587210_size_20_001,Inactive,0.646298996937766
ZINC01587210_size_20_002,Inactive,0.810080995235212
ZINC01587210_size_20_003,Inactive,0.873703893307888
ZINC01587210_size_20_004,Inactive,0.868816076631232
ZINC01596757_size_20_001,Inactive,0.189289915631492
ZINC01596757_size_20_002,Inactive,0.031039307286533
ZINC01596757_size_20_003,Inactive,0.273296325215695
ZINC01596757_size_20_004,Inactive,0.112905498790467
ZINC01596757_size_20_005,Inactive,0.200383907078843
ZINC01606810_size_20_001,Inactive,0.835326543693651
ZINC01610212_size_20_001,Inactive,0.164634774631253
ZINC01610212_size_20_002,Inactive,0.044559642987061
ZINC01610212_size_20_003,Inactive,0.04571980103598
ZINC01634638_size_20_001,Inactive,0.090881303528541
ZINC01634638_size_20_002,Inactive,0.259266098617408
ZINC01639616_size_20_001,Inactive,0.293807705598343
ZINC01639616_size_20_002,Inactive,0.237932055740086
ZINC01639616_size_20_003,Inactive,0.102212844129143
ZINC01639616_size_20_004,Inactive,0.347588947703986
ZINC01639616_size_20_005,Inactive,0.331820033404929
ZINC01639616_size_20_006,Inactive,0.248212343890017
ZINC01639616_size_20_007,Inactive,0.180993100917035
ZINC01659690_size_20_001,Inactive,0.166478314197084
ZINC01659690_size_20_002,Inactive,0.198443453924397
ZINC01659690_size_20_003,Inactive,0.231517474549296
ZINC01659690_size_20_004,Inactive,0.262998782341655
ZINC01661737_size_20_001,Inactive,0.689464996391661
ZINC01661737_size_20_002,Inactive,0.657602079151531
ZINC01661737_size_20_003,Inactive,0.738807310545641
ZINC01717565_size_20_001,Inactive,0.382550258272961
ZINC01717565_size_20_002,Inactive,0.333103173158725
ZINC01722364_size_20_001,Inactive,0.018602439402562
ZINC01722364_size_20_002,Inactive,0.024314768068314
ZINC01722364_size_20_003,Inactive,0.007613076131988
ZINC01722364_size_20_004,Inactive,0.006747731276238
ZINC01722364_size_20_005,Inactive,0.020890958194961
ZINC01722364_size_20_006,Inactive,0.009679272612936
ZINC01777220_size_20_001,Inactive,0.688523589677955
ZINC01777220_size_20_002,Inactive,0.680694997359768
ZINC01777220_size_20_003,Inactive,0.69594530223178
ZINC01842653_size_20_001,Inactive,0.919045151365654
ZINC01842653_size_20_002,Inactive,0.934691148697922
ZINC01871951_size_20_001,Inactive,0.638318692191872
ZINC01871951_size_20_002,Inactive,0.594646866209493
ZINC01871951_size_20_003,Inactive,0.614062754557497
ZINC01871951_size_20_004,Inactive,0.879851220632157
ZINC01895916_size_20_001,Inactive,0.51465955448938
ZINC01914048_size_20_001,Inactive,0.790837960162249
ZINC01914048_size_20_002,Inactive,0.784010695852648
ZINC01924186_size_20_001,Inactive,0.907729918833152
ZINC01924186_size_20_002,Inactive,0.904336062423799
ZINC01986908_size_20_001,Inactive,0.433713648449421
ZINC01986908_size_20_002,Inactive,0.350294071188177
ZINC01986908_size_20_003,Inactive,0.302261651443087
ZINC01986908_size_20_004,Inactive,0.420134839615101
ZINC01986908_size_20_005,Inactive,0.172428050963593
ZINC01986908_size_20_006,Inactive,0.035590199771527
ZINC01986908_size_20_007,Inactive,0.073100885307988
ZINC01986908_size_20_008,Inactive,0.092098102797726
ZINC01996140_size_20_001,Inactive,0.145474344868884
ZINC01996140_size_20_002,Inactive,0.067111633029532
ZINC01996140_size_20_003,Inactive,0.05389851607592
ZINC01996140_size_20_004,Inactive,0.057083172652835
ZINC01996140_size_20_005,Inactive,0.02979846993985
ZINC01996140_size_20_006,Inactive,0.062735818925685
ZINC02011151_size_20_001,Inactive,0.17863232967787
ZINC02011151_size_20_002,Inactive,0.139632491872167
ZINC02011151_size_20_003,Inactive,0.078211461837994
ZINC02034717_size_20_001,Inactive,0.093534764228671
ZINC02034717_size_20_002,Inactive,0.040510659940962
ZINC02034717_size_20_003,Inactive,0.011997553776539
ZINC02085502_size_20_001,Inactive,0.910682878051505
ZINC02085502_size_20_002,Inactive,0.874588261075398
ZINC02085502_size_20_003,Inactive,0.895922545550946
ZINC02085502_size_20_004,Inactive,0.891360734135315
ZINC02085502_size_20_005,Inactive,0.815577385440648
ZINC02092030_size_20_001,Inactive,0.469113178437305
ZINC02092030_size_20_002,Inactive,0.280474823497549
ZINC02092030_size_20_003,Inactive,0.40619873734997
ZINC02092030_size_20_004,Inactive,0.234011392798234
ZINC02092030_size_20_005,Inactive,0.450634456343505
ZINC02092695_size_20_001,Inactive,0.882689749825518
ZINC02092695_size_20_002,Inactive,0.853490995258923
ZINC02092695_size_20_003,Inactive,0.820861320439065
ZINC02092695_size_20_004,Inactive,0.872954220253824
ZINC02093443_size_20_001,Inactive,0.649919110060258
ZINC02093443_size_20_002,Inactive,0.64453017159493
ZINC02093443_size_20_003,Inactive,0.766600647421505
