Pose,Real_Class,RF-Score-VS
BDB50297909_size_20_006,Active,6.13664983487
BDB50306416_size_20_001,Active,6.10534917948
BDB50309943_size_20_001,Active,6.17354246103
BDB50309943_size_20_002,Active,6.17127315638
BDB50313286_size_20_001,Active,6.07304871571
BDB50313286_size_20_002,Active,6.0587244185
BDB50313286_size_20_003,Active,6.0841131602
BDB50313286_size_20_004,Active,6.08186401527
BDB50317220_size_20_001,Active,6.14412036361
BDB50317220_size_20_002,Active,6.07695802279
BDB50317220_size_20_003,Active,6.20953155505
BDB50317223_size_20_001,Active,6.2115168844
BDB50317223_size_20_002,Active,6.14726002524
BDB50317223_size_20_003,Active,6.16931531372
BDB50317223_size_20_004,Active,6.30140827173
BDB50319660_size_20_001,Active,6.04869510193
BDB50319660_size_20_002,Active,6.08760205187
BDB50319660_size_20_003,Active,6.085807991
BDB50319660_size_20_004,Active,6.02970062812
BDB50319660_size_20_005,Active,6.07879357687
BDB50319665_size_20_001,Active,6.11563616706
BDB50319665_size_20_002,Active,6.18334655156
BDB50319665_size_20_003,Active,6.03119791782
BDB50319665_size_20_004,Active,6.11715830103
ZINC00000574_size_20_001,Inactive,6.06111678933
ZINC00036460_size_20_001,Inactive,6.03077611114
ZINC00036460_size_20_002,Inactive,5.99736277166
ZINC00036460_size_20_003,Inactive,5.97925715796
ZINC00036460_size_20_004,Inactive,6.01202547617
ZINC00036460_size_20_005,Inactive,6.03787738158
ZINC00037993_size_20_001,Inactive,6.11737358391
ZINC00037993_size_20_002,Inactive,6.10351750455
ZINC00037993_size_20_003,Inactive,6.17358872032
ZINC00037993_size_20_004,Inactive,6.17182512667
ZINC00037993_size_20_005,Inactive,6.07822906813
ZINC00038274_size_20_001,Inactive,6.12649170836
ZINC00038274_size_20_002,Inactive,6.05929008
ZINC00038274_size_20_003,Inactive,6.05898587663
ZINC00040425_size_20_001,Inactive,5.99211469759
ZINC00040425_size_20_002,Inactive,5.97723998492
ZINC00040425_size_20_003,Inactive,5.97696346056
ZINC00040425_size_20_004,Inactive,6.00685811037
ZINC00040425_size_20_005,Inactive,6.02691542551
ZINC00040425_size_20_006,Inactive,5.99835338075
ZINC00040425_size_20_007,Inactive,6.05404386575
ZINC00049537_size_20_001,Inactive,6.07999806733
ZINC00049537_size_20_002,Inactive,6.10660345022
ZINC00049537_size_20_003,Inactive,6.15676869614
ZINC00049537_size_20_004,Inactive,6.08020417849
ZINC00049537_size_20_005,Inactive,6.06923636317
ZINC00049537_size_20_006,Inactive,6.05020876612
ZINC00049537_size_20_007,Inactive,6.15547132138
ZINC00084883_size_20_001,Inactive,6.0897461498
ZINC00084883_size_20_002,Inactive,6.05216296685
ZINC00084883_size_20_003,Inactive,6.06332923185
ZINC00084883_size_20_004,Inactive,6.0242255671
ZINC00084883_size_20_005,Inactive,6.04279892054
ZINC00084883_size_20_006,Inactive,6.05843639303
ZINC00084883_size_20_007,Inactive,6.05055399352
ZINC00088291_size_20_001,Inactive,6.1797525489
ZINC00088291_size_20_002,Inactive,6.20836067383
ZINC00088291_size_20_003,Inactive,6.18292843787
ZINC00139613_size_20_001,Inactive,6.1046023416
ZINC00139613_size_20_002,Inactive,6.02799325988
ZINC00139613_size_20_003,Inactive,6.02513154503
ZINC00139613_size_20_004,Inactive,6.02777349554
ZINC00139613_size_20_005,Inactive,6.04592249829
ZINC00139613_size_20_006,Inactive,6.0393695939
ZINC00165706_size_20_001,Inactive,6.07286985671
ZINC00165706_size_20_002,Inactive,6.11901202691
ZINC00165706_size_20_003,Inactive,6.08586694998
ZINC00172303_size_20_001,Inactive,6.08355804922
ZINC00172303_size_20_002,Inactive,6.0305095239
ZINC00215850_size_20_001,Inactive,6.09901776435
ZINC00215850_size_20_002,Inactive,6.02401097729
ZINC00215850_size_20_003,Inactive,6.01799684482
ZINC00215850_size_20_004,Inactive,5.98399171413
ZINC00215850_size_20_005,Inactive,6.00565651637
ZINC00215850_size_20_006,Inactive,6.02192507003
ZINC00215850_size_20_007,Inactive,6.08066501388
ZINC00215850_size_20_008,Inactive,6.02342918763
ZINC00256084_size_20_001,Inactive,6.15574109876
ZINC00256084_size_20_002,Inactive,6.18635918978
ZINC00256084_size_20_003,Inactive,6.15914219711
ZINC00329443_size_20_001,Inactive,6.04267864548
ZINC00329443_size_20_002,Inactive,6.04474204764
ZINC00349354_size_20_001,Inactive,6.18665529897
ZINC00349354_size_20_002,Inactive,6.19148531817
ZINC00349354_size_20_003,Inactive,6.20136982715
ZINC00349516_size_20_001,Inactive,6.02272966805
ZINC00349516_size_20_002,Inactive,6.04399533564
ZINC00394860_size_20_001,Inactive,6.0494825491
ZINC00394860_size_20_002,Inactive,6.05432704891
ZINC00394860_size_20_003,Inactive,6.07698320186
ZINC00394860_size_20_004,Inactive,6.06049560203
ZINC00394860_size_20_005,Inactive,6.04170200626
ZINC00394860_size_20_006,Inactive,6.03570587994
ZINC00394860_size_20_007,Inactive,6.04421238309
ZINC00414742_size_20_001,Inactive,6.17087121888
ZINC00414742_size_20_002,Inactive,6.11131289929
ZINC00417120_size_20_001,Inactive,6.43161572008
ZINC00417120_size_20_002,Inactive,6.32590052189
ZINC00426548_size_20_001,Inactive,6.00620480295
ZINC00426548_size_20_002,Inactive,6.01641068469
ZINC00426548_size_20_003,Inactive,6.01420026041
ZINC00426548_size_20_004,Inactive,6.04265734468
ZINC00426548_size_20_005,Inactive,6.04875759842
ZINC00426548_size_20_006,Inactive,6.09322840491
ZINC00426548_size_20_007,Inactive,6.09870598585
ZINC00426548_size_20_008,Inactive,6.04349113836
ZINC00426887_size_20_001,Inactive,6.08603190621
ZINC00426887_size_20_002,Inactive,6.05678823556
ZINC00426887_size_20_003,Inactive,6.06983615359
ZINC00426887_size_20_004,Inactive,6.06257564489
ZINC00434697_size_20_001,Inactive,6.25134628719
ZINC00434697_size_20_002,Inactive,6.32714982414
ZINC00434697_size_20_003,Inactive,6.16620656791
ZINC00434697_size_20_004,Inactive,6.18869887936
ZINC00439818_size_20_001,Inactive,6.06198930841
ZINC00439818_size_20_002,Inactive,6.0774106581
ZINC00439818_size_20_003,Inactive,6.08083213102
ZINC00439818_size_20_004,Inactive,6.06965690898
ZINC00439818_size_20_005,Inactive,6.10833224793
ZINC00439818_size_20_006,Inactive,6.10862054477
ZINC00462936_size_20_001,Inactive,6.03976495506
ZINC00462936_size_20_002,Inactive,6.03177769546
ZINC00462936_size_20_003,Inactive,6.08785525158
ZINC00498170_size_20_001,Inactive,6.10540246711
ZINC00498170_size_20_002,Inactive,6.1248948815
ZINC00498170_size_20_003,Inactive,6.08105086138
ZINC00498170_size_20_004,Inactive,6.12521037663
ZINC00502139_size_20_001,Inactive,6.02510881118
ZINC00502139_size_20_002,Inactive,6.05532588566
ZINC00502139_size_20_003,Inactive,6.03220505213
ZINC00502139_size_20_004,Inactive,6.09351600095
ZINC00502139_size_20_005,Inactive,6.05077641278
ZINC00509520_size_20_001,Inactive,6.26562649161
ZINC00509520_size_20_002,Inactive,6.15847972522
ZINC00509520_size_20_003,Inactive,6.25424272003
ZINC00509520_size_20_004,Inactive,6.26600422788
ZINC00521286_size_20_001,Inactive,6.1546769577
ZINC00521286_size_20_002,Inactive,6.14942549457
ZINC00521286_size_20_003,Inactive,6.18443724656
ZINC00521286_size_20_004,Inactive,6.14898606366
ZINC00521286_size_20_005,Inactive,6.19995072368
ZINC00521725_size_20_001,Inactive,6.07448475331
ZINC00521725_size_20_002,Inactive,6.07687052528
ZINC00521725_size_20_003,Inactive,6.03992939389
ZINC00521725_size_20_004,Inactive,6.10931701524
ZINC00544541_size_20_001,Inactive,6.05598139037
ZINC00544541_size_20_002,Inactive,6.09842031425
ZINC00562111_size_20_001,Inactive,6.21916459464
ZINC00562111_size_20_002,Inactive,6.24019919108
ZINC00562111_size_20_003,Inactive,6.13564005517
ZINC00562111_size_20_004,Inactive,6.11662165619
ZINC00562111_size_20_005,Inactive,6.16500220123
ZINC00572947_size_20_001,Inactive,5.99060408934
ZINC00572947_size_20_002,Inactive,5.99834919134
ZINC00572947_size_20_003,Inactive,5.98814053014
ZINC00572947_size_20_004,Inactive,6.06559974236
ZINC00572947_size_20_005,Inactive,6.03327945577
ZINC00572947_size_20_006,Inactive,6.08005393676
ZINC00615084_size_20_001,Inactive,6.22510235377
ZINC00615084_size_20_002,Inactive,6.16528898277
ZINC00615084_size_20_003,Inactive,6.12138381968
ZINC00615084_size_20_004,Inactive,6.13849751922
ZINC00615084_size_20_005,Inactive,6.14279838151
ZINC00633387_size_20_001,Inactive,6.54975561728
ZINC00633387_size_20_002,Inactive,6.29272017076
ZINC00633530_size_20_001,Inactive,6.02038610107
ZINC00633530_size_20_002,Inactive,6.10857408317
ZINC00633530_size_20_003,Inactive,6.03705931283
ZINC00642170_size_20_001,Inactive,6.61663812277
ZINC00642170_size_20_002,Inactive,6.44032903455
ZINC00642170_size_20_003,Inactive,6.57606738392
ZINC00642170_size_20_004,Inactive,6.36769401227
ZINC00672057_size_20_001,Inactive,6.27902298368
ZINC00672057_size_20_002,Inactive,6.21093023187
ZINC00672057_size_20_003,Inactive,6.3188084528
ZINC00689916_size_20_001,Inactive,6.18604562927
ZINC00699932_size_20_001,Inactive,5.99213135978
ZINC00699932_size_20_002,Inactive,6.0181877193
ZINC00699932_size_20_003,Inactive,6.0060866794
ZINC00708019_size_20_001,Inactive,6.05971044055
ZINC00752458_size_20_001,Inactive,6.12382522929
ZINC00757948_size_20_001,Inactive,6.09676570799
ZINC00780066_size_20_001,Inactive,6.16919736256
ZINC00795440_size_20_001,Inactive,6.0674702649
ZINC00795440_size_20_002,Inactive,6.0416322285
ZINC00795594_size_20_001,Inactive,6.06702159689
ZINC00818080_size_20_001,Inactive,6.23331426946
ZINC00818080_size_20_002,Inactive,6.19412042161
ZINC00818302_size_20_001,Inactive,6.07573021271
ZINC00818302_size_20_002,Inactive,6.11547005434
ZINC00821000_size_20_001,Inactive,6.15019982456
ZINC00821000_size_20_002,Inactive,6.11665402325
ZINC00821000_size_20_003,Inactive,6.0637548505
ZINC00821000_size_20_004,Inactive,6.12996378384
ZINC00835439_size_20_001,Inactive,6.0666131892
ZINC00835439_size_20_002,Inactive,6.13042019987
ZINC00874860_size_20_001,Inactive,6.08985629505
ZINC00874860_size_20_002,Inactive,6.10443621677
ZINC00874860_size_20_003,Inactive,6.03601297777
ZINC00919469_size_20_001,Inactive,6.49851196274
ZINC00952198_size_20_001,Inactive,6.27431866343
ZINC00955111_size_20_001,Inactive,6.0872518337
ZINC00955111_size_20_002,Inactive,6.11805398458
ZINC00972791_size_20_001,Inactive,6.29686330177
ZINC00972791_size_20_002,Inactive,6.34066530184
ZINC00972791_size_20_003,Inactive,6.3574706696
ZINC00978681_size_20_001,Inactive,6.06056765322
ZINC00978681_size_20_002,Inactive,6.09726588699
ZINC00978681_size_20_003,Inactive,6.14430205915
ZINC00978681_size_20_004,Inactive,6.02896188424
ZINC00978681_size_20_005,Inactive,6.08597506611
ZINC00978681_size_20_006,Inactive,6.07819563783
ZINC00978681_size_20_007,Inactive,6.11273121109
ZINC00985706_size_20_001,Inactive,6.0834112034
ZINC00985706_size_20_002,Inactive,6.07214766696
ZINC00994696_size_20_001,Inactive,6.09972823004
ZINC00995146_size_20_001,Inactive,6.12791198607
ZINC01027623_size_20_001,Inactive,6.0844999308
ZINC01027623_size_20_002,Inactive,6.09603770008
ZINC01030926_size_20_001,Inactive,6.1139896048
ZINC01040757_size_20_001,Inactive,6.14634430406
ZINC01040757_size_20_002,Inactive,6.15950431444
ZINC01040757_size_20_003,Inactive,6.17127734331
ZINC01040757_size_20_004,Inactive,6.12113747798
ZINC01040757_size_20_005,Inactive,6.10712054477
ZINC01056363_size_20_001,Inactive,6.12223091427
ZINC01056363_size_20_002,Inactive,6.14204125907
ZINC01056363_size_20_003,Inactive,6.08526085556
ZINC01056363_size_20_004,Inactive,6.09804684486
ZINC01062292_size_20_001,Inactive,6.03085123086
ZINC01062292_size_20_002,Inactive,6.05612952981
ZINC01062292_size_20_003,Inactive,6.05223937703
ZINC01062292_size_20_004,Inactive,6.07248440705
ZINC01062292_size_20_005,Inactive,6.05726080309
ZINC01093623_size_20_001,Inactive,6.14496821717
ZINC01093623_size_20_002,Inactive,6.31673114303
ZINC01093623_size_20_003,Inactive,6.1705784072
ZINC01149568_size_20_001,Inactive,6.34196406025
ZINC01150438_size_20_001,Inactive,6.06870291746
ZINC01150438_size_20_002,Inactive,6.06612401633
ZINC01150438_size_20_003,Inactive,6.033989803
ZINC01150438_size_20_004,Inactive,6.06157519704
ZINC01150438_size_20_005,Inactive,6.03965381332
ZINC01205675_size_20_001,Inactive,6.44422375064
ZINC01205675_size_20_002,Inactive,6.32855008717
ZINC01205675_size_20_003,Inactive,6.39071776935
ZINC01205675_size_20_004,Inactive,6.31251406855
ZINC01220197_size_20_001,Inactive,6.0472884178
ZINC01220197_size_20_002,Inactive,6.03515899792
ZINC01220197_size_20_003,Inactive,6.11355240534
ZINC01263413_size_20_001,Inactive,6.04394528457
ZINC01263413_size_20_002,Inactive,5.99194249198
ZINC01263413_size_20_003,Inactive,6.02439178311
ZINC01263413_size_20_004,Inactive,6.03459822679
ZINC01263413_size_20_005,Inactive,6.03412855806
ZINC01267330_size_20_001,Inactive,6.08725056603
ZINC01292840_size_20_001,Inactive,6.08862502286
ZINC01292840_size_20_002,Inactive,6.18256344014
ZINC01292840_size_20_003,Inactive,6.19951043036
ZINC01292840_size_20_004,Inactive,6.12355298034
ZINC01292840_size_20_005,Inactive,6.09387665638
ZINC01295324_size_20_001,Inactive,6.10718733995
ZINC01295324_size_20_002,Inactive,6.09959653361
ZINC01295324_size_20_003,Inactive,6.08484491239
ZINC01310737_size_20_001,Inactive,6.06829544837
ZINC01310737_size_20_002,Inactive,6.05312071464
ZINC01310737_size_20_003,Inactive,6.02025042807
ZINC01324299_size_20_001,Inactive,6.30356350339
ZINC01324299_size_20_002,Inactive,6.3894419222
ZINC01324299_size_20_003,Inactive,6.47558521321
ZINC01341439_size_20_001,Inactive,6.52274205161
ZINC01341439_size_20_002,Inactive,6.50835239243
ZINC01341439_size_20_003,Inactive,6.41599083859
ZINC01341439_size_20_004,Inactive,6.43872930709
ZINC01341439_size_20_005,Inactive,6.6175281147
ZINC01341439_size_20_006,Inactive,6.60411858649
ZINC01342694_size_20_001,Inactive,6.05474162678
ZINC01342694_size_20_002,Inactive,6.0191699771
ZINC01342694_size_20_003,Inactive,6.07211828465
ZINC01360678_size_20_001,Inactive,6.20786241806
ZINC01360678_size_20_002,Inactive,6.17618162284
ZINC01360678_size_20_003,Inactive,6.25192275435
ZINC01360678_size_20_004,Inactive,6.31408129609
ZINC01360678_size_20_005,Inactive,6.31651720157
ZINC01360678_size_20_006,Inactive,6.19946784396
ZINC01367395_size_20_001,Inactive,6.43474984554
ZINC01367395_size_20_002,Inactive,6.70051241419
ZINC01401023_size_20_001,Inactive,6.08227979518
ZINC01401023_size_20_002,Inactive,6.08786067721
ZINC01401023_size_20_003,Inactive,6.15545790562
ZINC01405870_size_20_001,Inactive,6.07751748701
ZINC01405870_size_20_002,Inactive,6.11345199898
ZINC01405870_size_20_003,Inactive,6.10173074005
ZINC01405870_size_20_004,Inactive,6.11720096544
ZINC01405870_size_20_005,Inactive,6.10600520347
ZINC01405870_size_20_006,Inactive,6.13557337341
ZINC01405870_size_20_007,Inactive,6.09444172938
ZINC01405870_size_20_008,Inactive,6.14209317247
ZINC01452856_size_20_001,Inactive,6.27085176083
ZINC01452856_size_20_002,Inactive,6.29873332879
ZINC01452856_size_20_003,Inactive,6.54365494456
ZINC01502485_size_20_001,Inactive,6.14928850098
ZINC01502485_size_20_002,Inactive,6.26016342467
ZINC01502485_size_20_003,Inactive,6.24978791852
ZINC01502485_size_20_004,Inactive,6.238430652
ZINC01502485_size_20_005,Inactive,6.16596722948
ZINC01522195_size_20_001,Inactive,6.00893284839
ZINC01522195_size_20_002,Inactive,6.02876854629
ZINC01522195_size_20_003,Inactive,5.98828982425
ZINC01522195_size_20_004,Inactive,6.03128470989
ZINC01522195_size_20_005,Inactive,6.03543908808
ZINC01527357_size_20_001,Inactive,6.01705518313
ZINC01527357_size_20_002,Inactive,5.99413068136
ZINC01527357_size_20_003,Inactive,5.98344517005
ZINC01527357_size_20_004,Inactive,6.01861690791
ZINC01527357_size_20_005,Inactive,6.09533323037
ZINC01527357_size_20_006,Inactive,5.99367785887
ZINC01527357_size_20_007,Inactive,5.99560573042
ZINC01585711_size_20_001,Inactive,6.01232393622
ZINC01585711_size_20_002,Inactive,5.97987723716
ZINC01585711_size_20_003,Inactive,6.0298708548
ZINC01585711_size_20_004,Inactive,5.97892845285
ZINC01585711_size_20_005,Inactive,6.00400437577
ZINC01587210_size_20_001,Inactive,6.05622475586
ZINC01587210_size_20_002,Inactive,6.05930397987
ZINC01587210_size_20_003,Inactive,6.06044768568
ZINC01587210_size_20_004,Inactive,6.10410399538
ZINC01596757_size_20_001,Inactive,6.06941703081
ZINC01596757_size_20_002,Inactive,6.01341587812
ZINC01596757_size_20_003,Inactive,6.02661672837
ZINC01596757_size_20_004,Inactive,6.04736298856
ZINC01596757_size_20_005,Inactive,6.03045768093
ZINC01606810_size_20_001,Inactive,6.07034283895
ZINC01610212_size_20_001,Inactive,6.05353709438
ZINC01610212_size_20_002,Inactive,6.05460301522
ZINC01610212_size_20_003,Inactive,6.04971511464
ZINC01634638_size_20_001,Inactive,6.06184642575
ZINC01634638_size_20_002,Inactive,6.04718608475
ZINC01639616_size_20_001,Inactive,6.05471661828
ZINC01639616_size_20_002,Inactive,5.98796032629
ZINC01639616_size_20_003,Inactive,5.99244203585
ZINC01639616_size_20_004,Inactive,6.06916498283
ZINC01639616_size_20_005,Inactive,6.01890931405
ZINC01639616_size_20_006,Inactive,5.98695772263
ZINC01639616_size_20_007,Inactive,6.04905277522
ZINC01659690_size_20_001,Inactive,6.06537827588
ZINC01659690_size_20_002,Inactive,6.0593449434
ZINC01659690_size_20_003,Inactive,6.04571695114
ZINC01659690_size_20_004,Inactive,6.07426819989
ZINC01661737_size_20_001,Inactive,6.07781173542
ZINC01661737_size_20_002,Inactive,6.08508004936
ZINC01661737_size_20_003,Inactive,6.07558485846
ZINC01717565_size_20_001,Inactive,6.14741846084
ZINC01717565_size_20_002,Inactive,6.20526260711
ZINC01722364_size_20_001,Inactive,5.97375254082
ZINC01722364_size_20_002,Inactive,5.97349193971
ZINC01722364_size_20_003,Inactive,5.98594217979
ZINC01722364_size_20_004,Inactive,5.99080597332
ZINC01722364_size_20_005,Inactive,5.96577580431
ZINC01722364_size_20_006,Inactive,6.00857941682
ZINC01777220_size_20_001,Inactive,6.3544933082
ZINC01777220_size_20_002,Inactive,6.34146817352
ZINC01777220_size_20_003,Inactive,6.21941293244
ZINC01842653_size_20_001,Inactive,6.21927593301
ZINC01842653_size_20_002,Inactive,6.12902284431
ZINC01871951_size_20_001,Inactive,6.09072924218
ZINC01871951_size_20_002,Inactive,6.05539692844
ZINC01871951_size_20_003,Inactive,6.10237200545
ZINC01871951_size_20_004,Inactive,6.08635536168
ZINC01895916_size_20_001,Inactive,6.10995285371
ZINC01914048_size_20_001,Inactive,6.24376086949
ZINC01914048_size_20_002,Inactive,6.29302829714
ZINC01924186_size_20_001,Inactive,6.12645956483
ZINC01924186_size_20_002,Inactive,6.22014261349
ZINC01986908_size_20_001,Inactive,6.09445953697
ZINC01986908_size_20_002,Inactive,6.02148815901
ZINC01986908_size_20_003,Inactive,6.07316985231
ZINC01986908_size_20_004,Inactive,6.06030493511
ZINC01986908_size_20_005,Inactive,6.02509420926
ZINC01986908_size_20_006,Inactive,6.06581261058
ZINC01986908_size_20_007,Inactive,6.02960473636
ZINC01986908_size_20_008,Inactive,6.03718340275
ZINC01996140_size_20_001,Inactive,6.03546483938
ZINC01996140_size_20_002,Inactive,6.05188588224
ZINC01996140_size_20_003,Inactive,6.11982551104
ZINC01996140_size_20_004,Inactive,6.08295225533
ZINC01996140_size_20_005,Inactive,6.08839382903
ZINC01996140_size_20_006,Inactive,6.10543092901
ZINC02011151_size_20_001,Inactive,5.99223627134
ZINC02011151_size_20_002,Inactive,6.002101713
ZINC02011151_size_20_003,Inactive,6.00366024776
ZINC02034717_size_20_001,Inactive,5.98110398638
ZINC02034717_size_20_002,Inactive,6.01224718609
ZINC02034717_size_20_003,Inactive,5.97787434019
ZINC02085502_size_20_001,Inactive,6.14540453088
ZINC02085502_size_20_002,Inactive,6.16891237893
ZINC02085502_size_20_003,Inactive,6.06488511387
ZINC02085502_size_20_004,Inactive,6.27679063745
ZINC02085502_size_20_005,Inactive,6.1818514203
ZINC02092030_size_20_001,Inactive,6.35383611689
ZINC02092030_size_20_002,Inactive,6.24193127465
ZINC02092030_size_20_003,Inactive,6.23961129657
ZINC02092030_size_20_004,Inactive,6.1915729442
ZINC02092030_size_20_005,Inactive,6.24230944863
ZINC02092695_size_20_001,Inactive,6.39734058489
ZINC02092695_size_20_002,Inactive,6.33125166202
ZINC02092695_size_20_003,Inactive,6.4530747289
ZINC02092695_size_20_004,Inactive,6.47079293909
ZINC02093443_size_20_001,Inactive,6.07078423723
ZINC02093443_size_20_002,Inactive,6.06145666889
ZINC02093443_size_20_003,Inactive,6.03289165979
ZINC02110890_size_20_001,Inactive,6.07558753405
ZINC02110890_size_20_002,Inactive,6.10872211999
ZINC02121978_size_20_001,Inactive,6.03807063992
ZINC02121978_size_20_002,Inactive,6.03401616583
ZINC02121978_size_20_003,Inactive,6.05257400471
ZINC02121978_size_20_004,Inactive,6.09843135677
ZINC02124119_size_20_001,Inactive,6.04583131962
ZINC02124119_size_20_002,Inactive,6.01365048794
ZINC02124119_size_20_003,Inactive,6.04101375661
ZINC02124119_size_20_004,Inactive,6.07033713435
ZINC02127273_size_20_001,Inactive,6.10481019928
ZINC02127273_size_20_002,Inactive,6.11322800919
ZINC02127958_size_20_001,Inactive,6.10114263602
ZINC02127958_size_20_002,Inactive,6.10386395307
ZINC02146434_size_20_001,Inactive,6.07467124212
ZINC02146434_size_20_002,Inactive,6.05045956317
ZINC02146434_size_20_003,Inactive,6.11428394993
ZINC02146434_size_20_004,Inactive,6.10245648165
ZINC02146434_size_20_005,Inactive,6.07654752443
ZINC02171286_size_20_001,Inactive,6.05140313605
ZINC02171286_size_20_002,Inactive,6.0863270016
