Pose,Real_Class,Average_Good_Pose_Prob
BDB50181304_size_20_002,Active,0.05320731275879
BDB50181304_size_20_003,Active,0.040927924802717
BDB50181304_size_20_004,Active,0.060124530007455
BDB50181304_size_20_005,Active,0.187353934425414
BDB50181304_size_20_006,Active,0.054900839968059
BDB50181304_size_20_007,Active,0.082062253619715
BDB50181304_size_20_008,Active,0.026999502434545
BDB50181304_size_20_009,Active,0.006200987186551
BDB50181309_size_20_001,Active,0.080805477702121
BDB50181309_size_20_002,Active,0.028640726653712
BDB50181309_size_20_003,Active,0.011934880735219
BDB50181309_size_20_004,Active,0.00240737688472
BDB50181309_size_20_005,Active,0.002993125356031
BDB50181309_size_20_006,Active,0.007159661919231
BDB50181316_size_20_001,Active,0.063116801430298
BDB50181316_size_20_002,Active,0.053252406768978
BDB50181316_size_20_003,Active,0.035430835504485
BDB50181316_size_20_004,Active,0.021785575784807
BDB50181316_size_20_005,Active,0.031314988755791
BDB50181316_size_20_006,Active,0.060612817930772
BDB50181316_size_20_007,Active,0.004239320218548
BDB50217602_size_20_001,Active,0.047435956952794
BDB50217602_size_20_002,Active,0.039360325795828
BDB50217602_size_20_003,Active,0.041195327187558
BDB50217602_size_20_004,Active,0.0752548636391
BDB50217602_size_20_005,Active,0.014209416155831
BDB50217602_size_20_006,Active,0.019409055266347
BDB50217602_size_20_007,Active,0.006138775257535
BDB50221346_size_20_001,Active,0.845241970030533
BDB50221346_size_20_002,Active,0.855160955888286
BDB50221346_size_20_003,Active,0.691812442234505
BDB50221346_size_20_004,Active,0.704319208911425
BDB50221346_size_20_005,Active,0.692530982872927
BDB50221346_size_20_006,Active,0.342639167344002
BDB50221346_size_20_007,Active,0.268335364203641
BDB50221346_size_20_008,Active,0.089971084204977
BDB50242737_size_20_001,Active,0.255169159854407
BDB50242737_size_20_002,Active,0.217708689554288
BDB50242737_size_20_003,Active,0.315063257134643
BDB50242737_size_20_004,Active,0.031517946916546
BDB50242737_size_20_005,Active,0.075980234937356
BDB50242737_size_20_006,Active,0.019988957993671
BDB50242737_size_20_007,Active,0.017803804029421
BDB50242737_size_20_008,Active,0.009736379243515
BDB50242742_size_20_001,Active,0.014428134872089
BDB50242742_size_20_002,Active,0.063979947071286
BDB50242742_size_20_003,Active,0.031579431467119
BDB50242742_size_20_004,Active,0.046359126464439
BDB50242742_size_20_005,Active,0.052774065840097
BDB50242742_size_20_006,Active,0.116825795334485
BDB50242742_size_20_007,Active,0.014860266258604
BDB50242742_size_20_008,Active,0.000625162399408
BDB50242742_size_20_009,Active,0.000583491987602
BDB50256750_size_20_001,Active,0.115092899547766
BDB50256750_size_20_002,Active,0.038194169042163
BDB50256750_size_20_003,Active,0.008288592845356
BDB50256750_size_20_004,Active,0.005334045962968
BDB50256750_size_20_005,Active,0.007706158158221
BDB50256750_size_20_006,Active,0.005311541890921
BDB50256750_size_20_007,Active,0.001004968710322
BDB50265539_size_20_001,Active,0.041131464615774
BDB50265539_size_20_002,Active,0.036539429001151
BDB50265539_size_20_003,Active,0.007682069789991
BDB50265539_size_20_004,Active,0.002322105496141
BDB50265539_size_20_005,Active,0.00113617032048
BDB50265539_size_20_006,Active,0.003370129551296
BDB50265539_size_20_007,Active,0.00069643973475
BDB50265539_size_20_008,Active,0.002919818483191
BDB50265786_size_20_001,Active,0.017843731803241
BDB50265786_size_20_002,Active,0.004428647702863
BDB50265786_size_20_003,Active,0.00384608540324
BDB50265786_size_20_004,Active,0.002983714709045
BDB50265786_size_20_005,Active,0.004041455829181
BDB50265786_size_20_006,Active,0.001439126473564
BDB50265786_size_20_007,Active,0.001437923361999
BDB50265786_size_20_008,Active,0.000963644158317
BDB50265786_size_20_009,Active,0.016135119726674
BDB50265786_size_20_010,Active,0.000539560647702
BDB50307264_size_20_001,Active,0.019153442155025
BDB50307264_size_20_002,Active,0.050134241309832
BDB50307264_size_20_003,Active,0.010373949572356
BDB50307264_size_20_004,Active,0.012473650905668
BDB50307264_size_20_005,Active,0.014572850631097
BDB50307264_size_20_006,Active,0.00802699090678
BDB50307264_size_20_007,Active,0.002407387618278
BDB50307264_size_20_008,Active,0.026674435329048
BDB50307880_size_20_001,Active,0.088091812295602
BDB50307880_size_20_002,Active,0.030171020004181
BDB50307880_size_20_003,Active,0.048593315695383
BDB50307880_size_20_004,Active,0.026056025639736
BDB50307880_size_20_005,Active,0.023887890012779
BDB50307880_size_20_006,Active,0.055460333440816
BDB50307880_size_20_007,Active,0.00607492062545
BDB50307880_size_20_008,Active,0.054316048292349
BDB50307880_size_20_009,Active,0.030091732532505
BDB50307880_size_20_010,Active,0.01125106928088
BDB50321943_size_20_001,Active,0.060504594515472
BDB50321943_size_20_002,Active,0.017154623803753
BDB50321943_size_20_003,Active,0.038253131555562
BDB50321943_size_20_004,Active,0.008587240325832
BDB6161_size_20_001,Active,0.02919085978834
BDB6161_size_20_002,Active,0.14512062877651
BDB6161_size_20_003,Active,0.020147471584807
BDB6161_size_20_004,Active,0.016304055903423
BDB6161_size_20_005,Active,0.003778556733173
BDB6177_size_20_001,Active,0.054128050145193
BDB6177_size_20_002,Active,0.060194229003451
BDB6177_size_20_003,Active,0.082090591760479
BDB6177_size_20_004,Active,0.067426744587752
BDB6177_size_20_005,Active,0.127293399597355
BDB6177_size_20_006,Active,0.019522713829666
BDB6177_size_20_007,Active,0.029497676334469
BDB6177_size_20_008,Active,0.036779263107411
BDB6177_size_20_009,Active,0.014950623654477
BDB6177_size_20_010,Active,0.188365376536124
BDB6177_size_20_011,Active,0.011205193521772
BDB6177_size_20_012,Active,0.002179691068422
BDB6177_size_20_013,Active,0.001143484663625
BDB6190_size_20_001,Active,0.054891996320131
BDB6190_size_20_002,Active,0.146016029994312
BDB6190_size_20_003,Active,0.029837312320538
BDB6190_size_20_004,Active,0.02916912721655
BDB6190_size_20_005,Active,0.076905780821393
BDB6190_size_20_006,Active,0.024060433696091
BDB6190_size_20_007,Active,0.076366069496219
BDB6190_size_20_008,Active,0.03893513783166
BDB6190_size_20_009,Active,0.025492199340002
BDB6221_size_20_001,Active,0.039853193041182
BDB6221_size_20_002,Active,0.013566831896635
BDB6221_size_20_003,Active,0.001801156113665
BDB6221_size_20_004,Active,0.002105854884106
BDB6221_size_20_005,Active,0.0020837969086
BDB6619_size_20_001,Active,0.091577524251589
BDB6619_size_20_002,Active,0.021436623389129
BDB6619_size_20_003,Active,0.001573380903514
BDB6619_size_20_004,Active,0.00826768827788
BDB6619_size_20_005,Active,0.000307216757272
BDB6619_size_20_006,Active,0.003893613258867
BDB6619_size_20_007,Active,0.000565663658977
BDB6619_size_20_008,Active,0.00104623926068
ZINC00015095_size_20_001,Inactive,0.0825671500215
ZINC00015095_size_20_002,Inactive,0.090075937655003
ZINC00015095_size_20_003,Inactive,0.024951518097333
ZINC00015095_size_20_004,Inactive,0.024483971640835
ZINC00015095_size_20_005,Inactive,0.022537338714478
ZINC00015095_size_20_006,Inactive,0.077453102598461
ZINC00015095_size_20_007,Inactive,0.003107948830324
ZINC00015095_size_20_008,Inactive,0.014268807665572
ZINC00042814_size_20_001,Inactive,0.005799902171826
ZINC00042814_size_20_002,Inactive,0.006532781134763
ZINC00042814_size_20_003,Inactive,0.001479629510639
ZINC00042814_size_20_004,Inactive,0.000339230430231
ZINC00042814_size_20_005,Inactive,0.003226681295481
ZINC00042814_size_20_006,Inactive,0.000175063304554
ZINC00095657_size_20_001,Inactive,0.118802679504407
ZINC00095657_size_20_002,Inactive,0.020655207651077
ZINC00095657_size_20_003,Inactive,0.010281075288081
ZINC00095657_size_20_004,Inactive,0.020784188131428
ZINC00095657_size_20_005,Inactive,0.010610309425313
ZINC00095657_size_20_006,Inactive,0.004416844769602
ZINC00095657_size_20_007,Inactive,0.003939216351242
ZINC00095657_size_20_008,Inactive,0.018927324255758
ZINC00095657_size_20_009,Inactive,0.002883664770008
ZINC00095657_size_20_010,Inactive,0.002552978776379
ZINC00095657_size_20_011,Inactive,0.001350650247519
ZINC00095657_size_20_012,Inactive,0.001485520637297
ZINC00115457_size_20_001,Inactive,0.003663943065919
ZINC00115457_size_20_002,Inactive,0.007563390617613
ZINC00115457_size_20_003,Inactive,0.014334158508053
ZINC00115457_size_20_004,Inactive,0.003972717047122
ZINC00115457_size_20_005,Inactive,0.009267460886496
ZINC00115457_size_20_006,Inactive,0.009641746420637
ZINC00115457_size_20_007,Inactive,0.000485585927345
ZINC00115457_size_20_008,Inactive,0.021248184103062
ZINC00115457_size_20_009,Inactive,0.005505774980521
ZINC00115457_size_20_010,Inactive,0.000199227281719
ZINC00115457_size_20_011,Inactive,0.001186297363036
ZINC00115457_size_20_012,Inactive,0.03115024934097
ZINC00116595_size_20_001,Inactive,0.027311123239252
ZINC00116595_size_20_002,Inactive,0.026330810246745
ZINC00116595_size_20_003,Inactive,0.004038248325649
ZINC00116595_size_20_004,Inactive,0.002625010985324
ZINC00116595_size_20_005,Inactive,0.010427302650088
ZINC00116595_size_20_006,Inactive,0.015523899267297
ZINC00116595_size_20_007,Inactive,0.003794834192363
ZINC00126630_size_20_001,Inactive,0.120903987144059
ZINC00126630_size_20_002,Inactive,0.191879056702751
ZINC00126630_size_20_003,Inactive,0.29615449150002
ZINC00126630_size_20_004,Inactive,0.033600813986684
ZINC00126630_size_20_005,Inactive,0.226993320252509
ZINC00126630_size_20_006,Inactive,0.212016139429612
ZINC00126630_size_20_007,Inactive,0.082588979198695
ZINC00126630_size_20_008,Inactive,0.232244820591859
ZINC00126630_size_20_009,Inactive,0.380841306101623
ZINC00126630_size_20_010,Inactive,0.062045288836544
ZINC00126630_size_20_011,Inactive,0.039196821296977
ZINC00126630_size_20_012,Inactive,0.007643854582213
ZINC00126630_size_20_013,Inactive,0.007888002844197
ZINC00186403_size_20_001,Inactive,0.011282505083615
ZINC00186403_size_20_002,Inactive,0.041979326800219
ZINC00186403_size_20_003,Inactive,0.004694034849732
ZINC00186403_size_20_004,Inactive,0.010927492121361
ZINC00186403_size_20_005,Inactive,0.00672394095913
ZINC00186403_size_20_006,Inactive,0.009328516822955
ZINC00186403_size_20_007,Inactive,0.006430494016564
ZINC00186403_size_20_008,Inactive,0.003734188097058
ZINC00186403_size_20_009,Inactive,0.007344159716058
ZINC00186403_size_20_010,Inactive,0.000426994190032
ZINC00186403_size_20_011,Inactive,0.000574697197376
ZINC00206044_size_20_001,Inactive,0.190069191702822
ZINC00206044_size_20_002,Inactive,0.018179613503933
ZINC00206044_size_20_003,Inactive,0.020125259459057
ZINC00206044_size_20_004,Inactive,0.038035368984631
ZINC00206044_size_20_005,Inactive,0.013890695300042
ZINC00206044_size_20_006,Inactive,0.000277346066883
ZINC00221839_size_20_001,Inactive,0.006362257502093
ZINC00221839_size_20_002,Inactive,0.505409334071635
ZINC00221839_size_20_003,Inactive,0.029916724756852
ZINC00221839_size_20_004,Inactive,0.030860739284942
ZINC00221839_size_20_005,Inactive,0.033943247706639
ZINC00221839_size_20_006,Inactive,0.010398918318196
ZINC00221839_size_20_007,Inactive,0.025247300862436
ZINC00221839_size_20_008,Inactive,0.001300086840376
ZINC00221839_size_20_009,Inactive,0.000695754015014
ZINC00221839_size_20_010,Inactive,0.002343787779996
ZINC00288858_size_20_001,Inactive,0.025797527205338
ZINC00288858_size_20_002,Inactive,0.013226667790129
ZINC00288858_size_20_003,Inactive,0.006264052630209
ZINC00288858_size_20_004,Inactive,0.001089490739243
ZINC00288858_size_20_005,Inactive,0.000269268596318
ZINC00288858_size_20_006,Inactive,0.002832028640534
ZINC00288858_size_20_007,Inactive,0.010309767218779
ZINC00288858_size_20_008,Inactive,0.000346744011112
ZINC00288858_size_20_009,Inactive,0.002768300297775
ZINC00288858_size_20_010,Inactive,0.000114710093285
ZINC00288858_size_20_011,Inactive,0.000144084891276
ZINC00288858_size_20_012,Inactive,0.000365230421588
ZINC00305959_size_20_001,Inactive,0.054478649186956
ZINC00305959_size_20_002,Inactive,0.012863686304709
ZINC00305959_size_20_003,Inactive,0.028000918008862
ZINC00305959_size_20_004,Inactive,0.000990547419624
ZINC00305959_size_20_005,Inactive,0.003165246679626
ZINC00382404_size_20_001,Inactive,0.0942518216457
ZINC00382404_size_20_002,Inactive,0.013567268501693
ZINC00423078_size_20_001,Inactive,0.014068117066317
ZINC00423078_size_20_002,Inactive,0.03258308677322
ZINC00423078_size_20_003,Inactive,0.060497400970836
ZINC00423078_size_20_004,Inactive,0.042121811761106
ZINC00423078_size_20_005,Inactive,0.011835980071819
ZINC00423078_size_20_006,Inactive,0.006456704058864
ZINC00423078_size_20_007,Inactive,0.01141548843985
ZINC00423078_size_20_008,Inactive,0.004514667095418
ZINC00423078_size_20_009,Inactive,0.00046202118233
ZINC00423078_size_20_010,Inactive,0.027310153443823
ZINC00423078_size_20_011,Inactive,0.001835919946758
ZINC00423078_size_20_012,Inactive,0.001777843000976
ZINC00423078_size_20_013,Inactive,0.000421324498269
ZINC00423078_size_20_014,Inactive,0.0021362640908
ZINC00431660_size_20_001,Inactive,0.037644648579053
ZINC00431660_size_20_002,Inactive,0.044081839860829
ZINC00431660_size_20_003,Inactive,0.00852331095211
ZINC00431660_size_20_004,Inactive,0.014256460154973
ZINC00431660_size_20_005,Inactive,0.003341785829755
ZINC00431660_size_20_006,Inactive,0.000697481210677
ZINC00431660_size_20_007,Inactive,0.002444341466251
ZINC00480765_size_20_001,Inactive,0.018821174167135
ZINC00480765_size_20_002,Inactive,0.022568939533452
ZINC00480765_size_20_003,Inactive,0.009550229904799
ZINC00480765_size_20_004,Inactive,0.007463069494468
ZINC00480765_size_20_005,Inactive,0.000378359176782
ZINC00480765_size_20_006,Inactive,0.001698891811683
ZINC00480765_size_20_007,Inactive,0.004793810521782
ZINC00480765_size_20_008,Inactive,0.00221972417631
ZINC00480765_size_20_009,Inactive,0.000661025594915
ZINC00480765_size_20_010,Inactive,0.000399804780582
ZINC00480765_size_20_011,Inactive,0.000715035779632
ZINC00480765_size_20_012,Inactive,0.000482767897519
ZINC00480765_size_20_013,Inactive,0.000273469413702
ZINC00480765_size_20_014,Inactive,0.000666900793856
ZINC00486894_size_20_001,Inactive,0.033122942983219
ZINC00486894_size_20_002,Inactive,0.054438758811076
ZINC00486894_size_20_003,Inactive,0.021840924474952
ZINC00486894_size_20_004,Inactive,0.006074700127899
ZINC00486894_size_20_005,Inactive,0.025836611126916
ZINC00486894_size_20_006,Inactive,0.013864097945978
ZINC00486894_size_20_007,Inactive,0.014278004117813
ZINC00486894_size_20_008,Inactive,0.049216997603652
ZINC00486894_size_20_009,Inactive,0.002408136071651
ZINC00488092_size_20_001,Inactive,0.693707629098119
ZINC00488092_size_20_002,Inactive,0.251432039738234
ZINC00488092_size_20_003,Inactive,0.11380124743011
ZINC00488092_size_20_004,Inactive,0.534325490577703
ZINC00488092_size_20_005,Inactive,0.208659408469091
ZINC00488092_size_20_006,Inactive,0.340213274380958
ZINC00488092_size_20_007,Inactive,0.011570061884038
ZINC00488092_size_20_008,Inactive,0.018439249695187
ZINC00488092_size_20_009,Inactive,0.004305459286787
ZINC00492818_size_20_001,Inactive,0.065187932496943
ZINC00492818_size_20_002,Inactive,0.014430139472105
ZINC00492818_size_20_003,Inactive,0.016445975442392
ZINC00492818_size_20_004,Inactive,0.007011022461859
ZINC00492818_size_20_005,Inactive,0.034284191191987
ZINC00492818_size_20_006,Inactive,0.011794544536334
ZINC00492818_size_20_007,Inactive,0.000872056826539
ZINC00492818_size_20_008,Inactive,0.002974848386878
ZINC00519235_size_20_001,Inactive,0.00146624244363
ZINC00519235_size_20_002,Inactive,0.00452209860495
ZINC00519235_size_20_003,Inactive,0.000873281786655
ZINC00519235_size_20_004,Inactive,0.000331230564872
ZINC00519235_size_20_005,Inactive,0.002369176634373
ZINC00519235_size_20_006,Inactive,0.001673578916024
ZINC00519235_size_20_007,Inactive,0.001506302631101
ZINC00519235_size_20_008,Inactive,0.001297219811022
ZINC00519235_size_20_009,Inactive,0.001570695108321
ZINC00519235_size_20_010,Inactive,0.000908509299977
ZINC00519235_size_20_011,Inactive,0.000508825853466
ZINC00530748_size_20_001,Inactive,0.302655852062693
ZINC00530748_size_20_002,Inactive,0.029559396163234
ZINC00530748_size_20_003,Inactive,0.016567955667802
ZINC00530748_size_20_004,Inactive,0.035337042194974
ZINC00530748_size_20_005,Inactive,0.026620404057569
ZINC00530748_size_20_006,Inactive,0.02004499763064
ZINC00530748_size_20_007,Inactive,0.041412081780523
ZINC00530748_size_20_008,Inactive,0.001864595262439
ZINC00530748_size_20_009,Inactive,0.002186786015362
ZINC00552164_size_20_001,Inactive,0.074919562113148
ZINC00552164_size_20_002,Inactive,0.110643607049657
ZINC00552164_size_20_003,Inactive,0.036599183864764
ZINC00552164_size_20_004,Inactive,0.035873907052495
ZINC00552164_size_20_005,Inactive,0.057296509147582
ZINC00552164_size_20_006,Inactive,0.060154029005449
ZINC00552164_size_20_007,Inactive,0.006330861974719
ZINC00552164_size_20_008,Inactive,0.019077423532163
ZINC00552164_size_20_009,Inactive,0.009722471781045
ZINC00552164_size_20_010,Inactive,0.003965080126607
ZINC00552164_size_20_011,Inactive,0.002908708632884
ZINC00620739_size_20_001,Inactive,0.045846885311863
ZINC00620739_size_20_002,Inactive,0.044233817885882
ZINC00620739_size_20_003,Inactive,0.029941271486476
ZINC00620739_size_20_004,Inactive,0.077854352700986
ZINC00620739_size_20_005,Inactive,0.032206915990702
ZINC00620739_size_20_006,Inactive,0.008176203386876
ZINC00620739_size_20_007,Inactive,0.042149147072479
ZINC00644501_size_20_001,Inactive,0.13623086521693
ZINC00644501_size_20_002,Inactive,0.099343548807113
ZINC00644501_size_20_003,Inactive,0.072423348924388
ZINC00644501_size_20_004,Inactive,0.240667322364504
ZINC00644501_size_20_005,Inactive,0.083954959908415
ZINC00644501_size_20_006,Inactive,0.105074724775331
ZINC00644501_size_20_007,Inactive,0.062296773181594
ZINC00644501_size_20_008,Inactive,0.024406679904138
ZINC00648241_size_20_001,Inactive,0.023666599673667
ZINC00648241_size_20_002,Inactive,0.012300886419842
ZINC00648241_size_20_003,Inactive,0.015828453499904
ZINC00648241_size_20_004,Inactive,0.005198225176295
ZINC00648241_size_20_005,Inactive,0.008690294445679
ZINC00648241_size_20_006,Inactive,0.00864104095277
ZINC00648241_size_20_007,Inactive,0.009919210503063
ZINC00648241_size_20_008,Inactive,0.018554280460766
ZINC00648241_size_20_009,Inactive,0.0051876935072
ZINC00648241_size_20_010,Inactive,0.009752301612913
ZINC00648241_size_20_011,Inactive,0.001909402599896
ZINC00648241_size_20_012,Inactive,0.003097090362626
ZINC00663415_size_20_001,Inactive,0.142880135189092
ZINC00663415_size_20_002,Inactive,0.188141307212164
ZINC00663415_size_20_003,Inactive,0.009821384322141
ZINC00663415_size_20_004,Inactive,0.164186326278974
ZINC00663415_size_20_005,Inactive,0.059930685414542
ZINC00663415_size_20_006,Inactive,0.068569229702893
ZINC00663415_size_20_007,Inactive,0.082551874767156
ZINC00667401_size_20_001,Inactive,0.041000246410099
ZINC00667401_size_20_002,Inactive,0.005211979954579
ZINC00667401_size_20_003,Inactive,0.014483027141509
ZINC00667401_size_20_004,Inactive,0.001925141553215
ZINC00667401_size_20_005,Inactive,0.011789662247283
