Pose,Real_Class,Average_Good_Pose_Prob
ZINC00222400_size_20_003,Inactive,0.0561026770506
ZINC00222400_size_20_004,Inactive,0.309049396687877
ZINC00223828_size_20_001,Inactive,0.053784319410229
ZINC00223828_size_20_002,Inactive,0.095732195807138
ZINC00223828_size_20_003,Inactive,0.233782195346501
ZINC00223828_size_20_004,Inactive,0.187301812342274
ZINC00223828_size_20_005,Inactive,0.006474338059681
ZINC00223828_size_20_006,Inactive,0.107075322319195
ZINC00243731_size_20_001,Inactive,0.002737949530588
ZINC00243731_size_20_002,Inactive,0.002061345516126
ZINC00243731_size_20_003,Inactive,0.000920852912699
ZINC00243731_size_20_004,Inactive,0.000469180651997
ZINC00243731_size_20_005,Inactive,5.69361916247268E-05
ZINC00243731_size_20_006,Inactive,0.000136582729138
ZINC00243731_size_20_007,Inactive,0.000284316325864
ZINC00243731_size_20_008,Inactive,0.000154765443849
ZINC00243731_size_20_009,Inactive,0.000134323209735
ZINC00276184_size_20_001,Inactive,0.005104420191429
ZINC00276184_size_20_002,Inactive,0.000545828455138
ZINC00276184_size_20_003,Inactive,0.004809090161642
ZINC00276184_size_20_004,Inactive,0.000366619587835
ZINC00276184_size_20_005,Inactive,0.000193903821562
ZINC00276184_size_20_006,Inactive,0.000779701238895
ZINC00276184_size_20_007,Inactive,0.000464450975731
ZINC00276184_size_20_008,Inactive,0.000178597750896
ZINC00293548_size_20_001,Inactive,0.028850919261498
ZINC00293548_size_20_002,Inactive,0.000277629826936
ZINC00293548_size_20_003,Inactive,0.021013927462828
ZINC00293548_size_20_004,Inactive,0.002183884669543
ZINC00293548_size_20_005,Inactive,0.000412031306872
ZINC00294082_size_20_001,Inactive,0.132336884771844
ZINC00294082_size_20_002,Inactive,0.14224566789185
ZINC00294082_size_20_003,Inactive,0.160807057097022
ZINC00294082_size_20_004,Inactive,0.210028542201856
ZINC00310066_size_20_001,Inactive,0.057322511491091
ZINC00310066_size_20_002,Inactive,0.207688738948868
ZINC00310066_size_20_003,Inactive,0.109267850508612
ZINC00310066_size_20_004,Inactive,0.048167674226511
ZINC00324835_size_20_001,Inactive,0.025199680487977
ZINC00324835_size_20_002,Inactive,0.099176910216658
ZINC00324835_size_20_003,Inactive,0.088578042921038
ZINC00324835_size_20_004,Inactive,0.071616753492881
ZINC00324835_size_20_005,Inactive,0.14690950147782
ZINC00345515_size_20_001,Inactive,0.061109635902032
ZINC00345515_size_20_002,Inactive,0.054288909200792
ZINC00345515_size_20_003,Inactive,0.12647633101317
ZINC00345515_size_20_004,Inactive,0.161347418261994
ZINC00359622_size_20_001,Inactive,0.269935529355441
ZINC00359622_size_20_002,Inactive,0.533197144244817
ZINC00359627_size_20_001,Inactive,0.038908658244497
ZINC00359627_size_20_002,Inactive,0.07337840703346
ZINC00359627_size_20_003,Inactive,0.061560966539652
ZINC00369104_size_20_001,Inactive,0.086448570409204
ZINC00369104_size_20_002,Inactive,0.078754378010515
ZINC00369104_size_20_003,Inactive,0.026193074756532
ZINC00369104_size_20_004,Inactive,0.015408956598734
ZINC00369104_size_20_005,Inactive,0.033133222231723
ZINC00369104_size_20_006,Inactive,0.007210767974757
ZINC00522226_size_20_001,Inactive,0.045792045992926
ZINC00522226_size_20_002,Inactive,0.045618738155213
ZINC00522226_size_20_003,Inactive,0.076720970437569
ZINC00522226_size_20_004,Inactive,0.000313416784764
ZINC00522226_size_20_005,Inactive,0.000943731848036
ZINC00539962_size_20_001,Inactive,0.153856467226033
ZINC00612469_size_20_001,Inactive,0.221807429597911
ZINC00612469_size_20_002,Inactive,0.165218527469924
ZINC00612469_size_20_003,Inactive,0.063016646776901
ZINC00612469_size_20_004,Inactive,0.094571072790149
ZINC00612469_size_20_005,Inactive,0.054671961774188
ZINC00612469_size_20_006,Inactive,0.061509581873162
ZINC00622062_size_20_001,Inactive,0.009607695153896
ZINC00622062_size_20_002,Inactive,0.037558638058964
ZINC00622062_size_20_003,Inactive,0.025967635203901
ZINC00625941_size_20_001,Inactive,0.004329449226314
ZINC00625941_size_20_002,Inactive,0.012145661138911
ZINC00625941_size_20_003,Inactive,0.002505449795088
ZINC00625941_size_20_004,Inactive,0.00079187846112
ZINC00625941_size_20_005,Inactive,0.002855299380274
ZINC00625941_size_20_006,Inactive,0.005358050092313
ZINC00625941_size_20_007,Inactive,0.000970294178468
ZINC00625941_size_20_008,Inactive,0.001271290636016
ZINC00625941_size_20_009,Inactive,0.000507604298459
ZINC00626046_size_20_001,Inactive,0.010988563960623
ZINC00626046_size_20_002,Inactive,0.005741039717573
ZINC00626046_size_20_003,Inactive,0.015099710148875
