Pose,Real_Class,RF-Score-VS
CHEMBL379153_size_20_003,Active,5.97735876663
CHEMBL381434_size_20_001,Active,5.97300006391
CHEMBL381434_size_20_002,Active,5.95707103441
CHEMBL381434_size_20_003,Active,5.98465394605
CHEMBL381434_size_20_004,Active,5.94459036421
CHEMBL381434_size_20_005,Active,5.9582278363
CHEMBL381434_size_20_006,Active,5.96518803372
CHEMBL381434_size_20_007,Active,5.95650254964
CHEMBL439344_size_20_001,Active,6.13087971805
CHEMBL439344_size_20_002,Active,6.04340364467
CHEMBL451084_size_20_001,Active,6.14893068816
CHEMBL451084_size_20_002,Active,5.95721157248
CHEMBL475058_size_20_001,Active,6.0489564122
CHEMBL475058_size_20_002,Active,5.97351951432
CHEMBL475058_size_20_003,Active,5.96859260324
CHEMBL475058_size_20_004,Active,5.97011789528
CHEMBL475058_size_20_005,Active,6.06367132752
CHEMBL475058_size_20_006,Active,5.96574488339
CHEMBL480725_size_20_001,Active,5.96498107068
CHEMBL483817_size_20_001,Active,6.05605512446
CHEMBL483817_size_20_002,Active,5.99937285561
CHEMBL483817_size_20_003,Active,6.01579219005
CHEMBL483817_size_20_004,Active,5.9759081026
CHEMBL483817_size_20_005,Active,5.9639315532
CHEMBL483818_size_20_001,Active,6.07369304516
CHEMBL483818_size_20_002,Active,6.04692278083
CHEMBL483818_size_20_003,Active,6.08846728225
CHEMBL489333_size_20_001,Active,6.03667850252
CHEMBL489333_size_20_002,Active,5.98151179557
CHEMBL489334_size_20_001,Active,6.07184837972
CHEMBL489334_size_20_002,Active,6.07335656903
CHEMBL489334_size_20_003,Active,6.04761362058
CHEMBL489334_size_20_004,Active,5.97111670501
CHEMBL489334_size_20_005,Active,5.95234116215
CHEMBL489334_size_20_006,Active,5.95274207764
CHEMBL489335_size_20_001,Active,6.01866089618
CHEMBL489335_size_20_002,Active,5.97472257536
CHEMBL489335_size_20_003,Active,5.95570303492
CHEMBL489335_size_20_004,Active,5.98490191749
CHEMBL489335_size_20_005,Active,5.96211188976
CHEMBL489335_size_20_006,Active,5.97810754486
CHEMBL489335_size_20_007,Active,5.98873768561
CHEMBL489335_size_20_008,Active,5.97979052673
CHEMBL489335_size_20_009,Active,5.96273378442
CHEMBL489514_size_20_001,Active,6.11652194773
CHEMBL489514_size_20_002,Active,5.9633154674
CHEMBL489514_size_20_003,Active,5.99599807978
CHEMBL489514_size_20_004,Active,5.98501280581
CHEMBL489514_size_20_005,Active,5.96526525012
CHEMBL489514_size_20_006,Active,5.97978170693
CHEMBL489710_size_20_001,Active,6.00344782897
CHEMBL489710_size_20_002,Active,5.95699825532
CHEMBL489710_size_20_003,Active,5.98222985344
CHEMBL489710_size_20_004,Active,5.9700421215
CHEMBL489710_size_20_005,Active,5.992621609
CHEMBL489711_size_20_001,Active,6.14478057912
CHEMBL489711_size_20_002,Active,6.07196872982
CHEMBL489711_size_20_003,Active,6.00650706469
CHEMBL489711_size_20_004,Active,6.05309674073
CHEMBL489711_size_20_005,Active,6.00345152986
CHEMBL490961_size_20_001,Active,6.18514030595
CHEMBL490961_size_20_002,Active,5.95991754187
CHEMBL490961_size_20_003,Active,5.9660012118
CHEMBL490961_size_20_004,Active,5.95960834463
CHEMBL490961_size_20_005,Active,6.00332060743
CHEMBL490961_size_20_006,Active,5.96143231758
CHEMBL491121_size_20_001,Active,5.99705829439
CHEMBL491121_size_20_002,Active,5.96039307894
CHEMBL491121_size_20_003,Active,6.01730103433
CHEMBL491121_size_20_004,Active,5.99583548596
CHEMBL491121_size_20_005,Active,6.02030061808
CHEMBL491148_size_20_001,Active,6.12556141821
CHEMBL491148_size_20_002,Active,6.01912049813
CHEMBL491148_size_20_003,Active,5.96185331228
CHEMBL491148_size_20_004,Active,5.96017614382
CHEMBL491148_size_20_005,Active,6.00606664332
CHEMBL491148_size_20_006,Active,5.96912518439
CHEMBL491148_size_20_007,Active,5.95578476835
CHEMBL505096_size_20_001,Active,5.99911027766
CHEMBL516458_size_20_001,Active,6.00623956722
CHEMBL516458_size_20_002,Active,5.97175342073
CHEMBL516458_size_20_003,Active,5.98096859892
CHEMBL519273_size_20_001,Active,6.01649490623
CHEMBL519273_size_20_002,Active,6.00404577193
CHEMBL519273_size_20_003,Active,6.03360921859
CHEMBL523602_size_20_001,Active,5.99131887328
CHEMBL523602_size_20_002,Active,5.9759800599
CHEMBL523602_size_20_003,Active,5.95552452297
CHEMBL523602_size_20_004,Active,5.96518378633
CHEMBL541979_size_20_001,Active,5.95
CHEMBL541979_size_20_002,Active,5.95265107959
CHEMBL541979_size_20_003,Active,5.98071899511
CHEMBL541979_size_20_004,Active,5.95795944156
CHEMBL541979_size_20_005,Active,5.95517153904
CHEMBL541979_size_20_006,Active,5.97462159082
CHEMBL541979_size_20_007,Active,5.96304789556
CHEMBL541979_size_20_008,Active,5.96442468853
CHEMBL549417_size_20_001,Active,6.01675694272
CHEMBL551445_size_20_001,Active,6.04048602163
CHEMBL551445_size_20_002,Active,5.9911594989
CHEMBL551445_size_20_003,Active,5.97115780251
CHEMBL551445_size_20_004,Active,5.99263489786
CHEMBL551445_size_20_005,Active,5.98760772708
CHEMBL551445_size_20_006,Active,5.96555462088
CHEMBL551445_size_20_007,Active,5.97751322552
CHEMBL551445_size_20_008,Active,5.98654713111
CHEMBL551445_size_20_009,Active,5.97767737259
CHEMBL551558_size_20_001,Active,6.58861024704
CHEMBL551558_size_20_002,Active,5.96218205857
CHEMBL551558_size_20_003,Active,6.00661425556
CHEMBL551558_size_20_004,Active,6.01662704745
CHEMBL551558_size_20_005,Active,5.9603574483
CHEMBL551558_size_20_006,Active,5.9809025453
CHEMBL551558_size_20_007,Active,5.9643907766
CHEMBL551558_size_20_008,Active,5.96317507863
CHEMBL551558_size_20_009,Active,5.95180774393
CHEMBL551558_size_20_010,Active,5.98296480843
CHEMBL551648_size_20_001,Active,6.02009199007
CHEMBL551648_size_20_002,Active,6.05059863336
CHEMBL551648_size_20_003,Active,6.05605105235
CHEMBL551648_size_20_004,Active,6.01984401534
CHEMBL551977_size_20_001,Active,6.14352398927
CHEMBL551977_size_20_002,Active,5.96050809433
CHEMBL551977_size_20_003,Active,5.95892800423
CHEMBL552455_size_20_001,Active,6.12969121059
CHEMBL552455_size_20_002,Active,5.96768692148
CHEMBL552455_size_20_003,Active,5.96457789761
CHEMBL552455_size_20_004,Active,5.96764341699
CHEMBL558885_size_20_001,Active,6.0395990083
CHEMBL558885_size_20_002,Active,5.96569145474
CHEMBL558885_size_20_003,Active,5.96306683894
CHEMBL558885_size_20_004,Active,5.96839741948
CHEMBL558885_size_20_005,Active,6.04946837093
CHEMBL558885_size_20_006,Active,6.02183080099
CHEMBL559057_size_20_001,Active,6.10630004137
CHEMBL559057_size_20_002,Active,5.9668150968
CHEMBL559057_size_20_003,Active,5.96152878745
CHEMBL559057_size_20_004,Active,5.95044785039
CHEMBL559975_size_20_001,Active,6.0678806441
CHEMBL559975_size_20_002,Active,5.98378573865
CHEMBL561283_size_20_001,Active,5.97542512928
CHEMBL561283_size_20_002,Active,6.02026470183
CHEMBL561283_size_20_003,Active,6.03253342917
CHEMBL562878_size_20_001,Active,5.98022982182
CHEMBL562878_size_20_002,Active,5.98967552048
CHEMBL562878_size_20_003,Active,5.96038823214
CHEMBL563986_size_20_001,Active,5.95830741491
CHEMBL563986_size_20_002,Active,6.00840370398
CHEMBL563986_size_20_003,Active,6.08116194491
CHEMBL563986_size_20_004,Active,6.01769567823
CHEMBL563986_size_20_005,Active,5.96382441323
CHEMBL564282_size_20_001,Active,6.12495631896
CHEMBL564282_size_20_002,Active,6.14619860496
CHEMBL564282_size_20_003,Active,5.97879529327
CHEMBL564282_size_20_004,Active,5.98569856576
CHEMBL564282_size_20_005,Active,5.95335942823
CHEMBL572840_size_20_001,Active,5.98520998159
CHEMBL572840_size_20_002,Active,5.95865835254
CHEMBL572840_size_20_003,Active,6.00938952755
CHEMBL572840_size_20_004,Active,6.02575916726
CHEMBL572840_size_20_005,Active,5.99033290854
CHEMBL572840_size_20_006,Active,6.1125378587
CHEMBL572842_size_20_001,Active,5.97356199193
CHEMBL572842_size_20_002,Active,5.97117520049
CHEMBL572842_size_20_003,Active,5.95829635393
CHEMBL572842_size_20_004,Active,5.9521
CHEMBL572842_size_20_005,Active,5.98509262674
CHEMBL572842_size_20_006,Active,5.95911309465
CHEMBL572842_size_20_007,Active,5.9619349189
CHEMBL573064_size_20_001,Active,6.02232076202
CHEMBL573064_size_20_002,Active,5.9902176521
CHEMBL573064_size_20_003,Active,5.97534532868
CHEMBL573065_size_20_001,Active,6.30360925492
CHEMBL573065_size_20_002,Active,6.33973590536
CHEMBL573065_size_20_003,Active,5.99998731974
CHEMBL573065_size_20_004,Active,6.05994712606
CHEMBL573749_size_20_001,Active,6.15254836324
CHEMBL573749_size_20_002,Active,5.98660623939
CHEMBL573750_size_20_001,Active,5.99502481692
CHEMBL573750_size_20_002,Active,5.95306297212
CHEMBL573750_size_20_003,Active,5.96158068009
CHEMBL573750_size_20_004,Active,5.95890205999
CHEMBL573750_size_20_005,Active,5.95567322737
CHEMBL573750_size_20_006,Active,5.95266799331
CHEMBL573751_size_20_001,Active,5.97954965372
CHEMBL573751_size_20_002,Active,5.96276909319
CHEMBL573751_size_20_003,Active,5.95698961642
CHEMBL573751_size_20_004,Active,5.96702336009
CHEMBL573751_size_20_005,Active,5.96441243118
CHEMBL573751_size_20_006,Active,5.96719448662
CHEMBL573751_size_20_007,Active,5.96435798398
CHEMBL573751_size_20_008,Active,5.96202112168
CHEMBL574879_size_20_001,Active,5.97591267329
CHEMBL574879_size_20_002,Active,5.99574642539
CHEMBL574879_size_20_003,Active,5.96252849608
CHEMBL574879_size_20_004,Active,5.96358588103
CHEMBL574879_size_20_005,Active,5.95405018955
CHEMBL574879_size_20_006,Active,5.95967869202
CHEMBL574879_size_20_007,Active,5.95066799331
CHEMBL574879_size_20_008,Active,5.95966097411
CHEMBL574879_size_20_009,Active,5.95681701607
CHEMBL574879_size_20_010,Active,5.95633941676
CHEMBL575087_size_20_001,Active,5.9614226551
CHEMBL575087_size_20_002,Active,5.95828715367
CHEMBL575087_size_20_003,Active,5.9649940869
CHEMBL575087_size_20_004,Active,5.96645997314
CHEMBL575087_size_20_005,Active,5.96585669661
CHEMBL575087_size_20_006,Active,5.96842770895
CHEMBL575087_size_20_007,Active,5.96329472196
CHEMBL575278_size_20_001,Active,6.0127402116
CHEMBL575278_size_20_002,Active,5.96348953939
CHEMBL575278_size_20_003,Active,5.98802612754
CHEMBL575278_size_20_004,Active,5.9615651686
CHEMBL575278_size_20_005,Active,5.95938050356
CHEMBL575298_size_20_001,Active,5.9954304156
CHEMBL575298_size_20_002,Active,5.95029382003
CHEMBL575298_size_20_003,Active,5.95551515464
CHEMBL575298_size_20_004,Active,5.95089588002
CHEMBL575298_size_20_005,Active,6.09203777709
CHEMBL575705_size_20_001,Active,6.07322435331
CHEMBL575705_size_20_002,Active,6.0316525594
CHEMBL575705_size_20_003,Active,6.0031190434
CHEMBL575705_size_20_004,Active,5.95777310926
CHEMBL575903_size_20_001,Active,6.06174676777
CHEMBL575903_size_20_002,Active,6.06716076152
CHEMBL575903_size_20_003,Active,6.01611950229
CHEMBL575903_size_20_004,Active,5.95913630108
CHEMBL575903_size_20_005,Active,5.97600001115
CHEMBL575903_size_20_006,Active,5.97464734986
CHEMBL575903_size_20_007,Active,5.95630872961
CHEMBL575903_size_20_008,Active,5.950987395
CHEMBL575903_size_20_009,Active,5.94523120041
CHEMBL575904_size_20_001,Active,6.06658105177
CHEMBL575904_size_20_002,Active,6.10208884432
CHEMBL575904_size_20_003,Active,6.03016515252
CHEMBL575905_size_20_001,Active,6.02542633568
CHEMBL575905_size_20_002,Active,6.01420369766
CHEMBL575918_size_20_001,Active,5.95674491749
CHEMBL575918_size_20_002,Active,5.9595225546
CHEMBL575918_size_20_003,Active,5.96413206432
CHEMBL575918_size_20_004,Active,5.97003809568
CHEMBL575918_size_20_005,Active,5.95510494285
CHEMBL575918_size_20_006,Active,5.96553170664
CHEMBL575918_size_20_007,Active,5.97660732183
CHEMBL575918_size_20_008,Active,5.97587663521
CHEMBL575918_size_20_009,Active,5.97518380986
CHEMBL575918_size_20_010,Active,5.97897683277
CHEMBL576936_size_20_001,Active,5.95643222308
CHEMBL576936_size_20_002,Active,6.01735476252
CHEMBL576936_size_20_003,Active,5.95779225059
CHEMBL576936_size_20_004,Active,5.95
CHEMBL576936_size_20_005,Active,5.94807479
CHEMBL578022_size_20_001,Active,5.96303873751
CHEMBL578022_size_20_002,Active,5.99980726771
CHEMBL578022_size_20_003,Active,5.95615601412
CHEMBL578022_size_20_004,Active,5.97269783484
CHEMBL578638_size_20_001,Active,5.95220121999
CHEMBL578638_size_20_002,Active,5.95068485965
CHEMBL578638_size_20_003,Active,5.9533350987
CHEMBL578638_size_20_004,Active,5.96530661349
CHEMBL578638_size_20_005,Active,5.9541
CHEMBL584378_size_20_001,Active,6.41754223473
CHEMBL584378_size_20_002,Active,6.14833666424
CHEMBL594382_size_20_001,Active,5.94363915297
CHEMBL594382_size_20_002,Active,5.97016319064
CHEMBL594382_size_20_003,Active,5.95
CHEMBL594382_size_20_004,Active,5.96250911163
CHEMBL594633_size_20_001,Active,6.15808942271
CHEMBL594634_size_20_001,Active,6.0107035352
CHEMBL594634_size_20_002,Active,6.00297994242
CHEMBL595122_size_20_001,Active,5.95338230144
CHEMBL595122_size_20_002,Active,5.95708818798
CHEMBL595353_size_20_001,Active,6.00951253957
CHEMBL595353_size_20_002,Active,5.9782459051
CHEMBL595362_size_20_001,Active,5.95871122735
CHEMBL595362_size_20_002,Active,5.95716592251
CHEMBL595362_size_20_003,Active,5.95136528816
CHEMBL595362_size_20_004,Active,5.95157820948
CHEMBL596020_size_20_001,Active,6.22580266354
CHEMBL596020_size_20_002,Active,5.95946348262
CHEMBL596020_size_20_003,Active,6.04052520312
CHEMBL596026_size_20_001,Active,5.9703611991
CHEMBL596026_size_20_002,Active,5.97489327263
CHEMBL596032_size_20_001,Active,5.97368190289
CHEMBL596032_size_20_002,Active,5.9660021091
CHEMBL596032_size_20_003,Active,5.97362074795
CHEMBL596032_size_20_004,Active,5.9639228657
CHEMBL596480_size_20_001,Active,5.97007814676
CHEMBL596480_size_20_002,Active,5.96261305976
CHEMBL596480_size_20_003,Active,5.96251546868
CHEMBL604065_size_20_001,Active,5.96313836518
CHEMBL606041_size_20_001,Active,5.9582318289
CHEMBL606041_size_20_002,Active,5.9903468737
CHEMBL606041_size_20_003,Active,5.99836507621
CHEMBL606041_size_20_004,Active,6.00491075466
CHEMBL606156_size_20_001,Active,6.19914213318
CHEMBL606156_size_20_002,Active,6.13198557882
CHEMBL606156_size_20_003,Active,5.96936153893
CHEMBL606156_size_20_004,Active,5.95114575749
CHEMBL606156_size_20_005,Active,6.08059555571
CHEMBL606370_size_20_001,Active,6.15885490095
CHEMBL606370_size_20_002,Active,6.0315810777
CHEMBL606370_size_20_003,Active,6.06911709098
CHEMBL608393_size_20_001,Active,5.97831747398
CHEMBL608393_size_20_002,Active,5.95980513249
CHEMBL608393_size_20_003,Active,5.95409377842
CHEMBL608393_size_20_004,Active,5.9601312408
CHEMBL608393_size_20_005,Active,5.95911184133
CHEMBL608393_size_20_006,Active,5.95811832871
ZINC00050648_size_20_001,Inactive,5.95
ZINC00050648_size_20_002,Inactive,5.96074589398
ZINC00050648_size_20_003,Inactive,5.95629151498
ZINC00050648_size_20_004,Inactive,5.97242281145
ZINC00090576_size_20_001,Inactive,5.95064329244
ZINC00090576_size_20_002,Inactive,5.95379485991
ZINC00090576_size_20_003,Inactive,5.96546555148
ZINC00090576_size_20_004,Inactive,5.96096166734
ZINC00090576_size_20_005,Inactive,5.9593360209
ZINC00090576_size_20_006,Inactive,5.96358759921
ZINC00090576_size_20_007,Inactive,5.97110964064
ZINC00099277_size_20_001,Inactive,5.95
ZINC00099277_size_20_002,Inactive,5.95530879159
ZINC00099277_size_20_003,Inactive,5.9516139239
ZINC00099277_size_20_004,Inactive,5.94353578619
ZINC00099277_size_20_005,Inactive,5.9535424928
ZINC00099277_size_20_006,Inactive,6.03757979744
ZINC00099277_size_20_007,Inactive,5.95917287638
ZINC00099277_size_20_008,Inactive,5.99066044078
ZINC00116286_size_20_001,Inactive,5.95
ZINC00116286_size_20_002,Inactive,5.97395352536
ZINC00116286_size_20_003,Inactive,5.95151160857
ZINC00116286_size_20_004,Inactive,5.95040980392
ZINC00116286_size_20_005,Inactive,5.95233850934
ZINC00116286_size_20_006,Inactive,5.9520004178
ZINC00116286_size_20_007,Inactive,5.95689588002
ZINC00116286_size_20_008,Inactive,5.95
ZINC00127019_size_20_001,Inactive,5.9525761855
ZINC00127019_size_20_002,Inactive,5.96187058061
ZINC00127019_size_20_003,Inactive,5.96919866977
ZINC00127708_size_20_001,Inactive,5.95
ZINC00127708_size_20_002,Inactive,5.95036153656
ZINC00127708_size_20_003,Inactive,5.95
ZINC00127708_size_20_004,Inactive,5.95902128282
ZINC00127708_size_20_005,Inactive,5.95
ZINC00127708_size_20_006,Inactive,5.95
ZINC00147845_size_20_001,Inactive,5.95409136839
ZINC00147845_size_20_002,Inactive,5.95883437817
ZINC00147845_size_20_003,Inactive,5.95363073066
ZINC00147845_size_20_004,Inactive,5.9558392804
ZINC00147845_size_20_005,Inactive,5.94564615774
ZINC00147845_size_20_006,Inactive,5.94930352615
ZINC00170905_size_20_001,Inactive,5.95216167059
ZINC00170905_size_20_002,Inactive,5.95997909396
ZINC00170905_size_20_003,Inactive,5.95023505247
ZINC00170905_size_20_004,Inactive,5.9915235526
ZINC00170905_size_20_005,Inactive,5.98478467923
ZINC00170905_size_20_006,Inactive,5.98705504028
ZINC00170905_size_20_007,Inactive,6.00407842612
ZINC00178860_size_20_001,Inactive,5.95386428391
ZINC00178860_size_20_002,Inactive,5.95756635612
ZINC00178860_size_20_003,Inactive,5.96553536769
ZINC00178860_size_20_004,Inactive,5.96037883533
ZINC00178860_size_20_005,Inactive,5.95162894311
ZINC00178860_size_20_006,Inactive,5.95446742532
ZINC00178860_size_20_007,Inactive,5.95241545881
ZINC00178860_size_20_008,Inactive,6.02139347218
ZINC00184456_size_20_001,Inactive,5.96141242925
ZINC00184456_size_20_002,Inactive,5.95996735144
ZINC00202270_size_20_001,Inactive,5.94530411998
ZINC00202270_size_20_002,Inactive,5.95258764426
ZINC00202270_size_20_003,Inactive,5.97566596289
ZINC00202270_size_20_004,Inactive,5.96829458866
ZINC00202270_size_20_005,Inactive,5.96423667885
ZINC00202270_size_20_006,Inactive,5.95795534575
ZINC00202270_size_20_007,Inactive,5.95970237816
ZINC00222396_size_20_001,Inactive,6.12529590026
ZINC00222396_size_20_002,Inactive,5.97227769419
ZINC00222400_size_20_001,Inactive,5.97839287353
ZINC00222400_size_20_002,Inactive,5.95813300861
ZINC00222400_size_20_003,Inactive,5.9669392872
ZINC00222400_size_20_004,Inactive,6.0738571469
ZINC00223828_size_20_001,Inactive,5.9501630341
ZINC00223828_size_20_002,Inactive,5.9532958135
ZINC00223828_size_20_003,Inactive,5.95
ZINC00223828_size_20_004,Inactive,5.95341638763
ZINC00223828_size_20_005,Inactive,5.95
ZINC00223828_size_20_006,Inactive,5.95619153623
ZINC00243731_size_20_001,Inactive,5.95756737827
ZINC00243731_size_20_002,Inactive,5.95218582465
ZINC00243731_size_20_003,Inactive,5.95720663902
ZINC00243731_size_20_004,Inactive,5.95720383992
ZINC00243731_size_20_005,Inactive,5.96117633892
ZINC00243731_size_20_006,Inactive,5.96433220335
ZINC00243731_size_20_007,Inactive,5.95266348004
ZINC00243731_size_20_008,Inactive,5.95752461504
ZINC00243731_size_20_009,Inactive,5.98039027569
ZINC00276184_size_20_001,Inactive,5.95159880903
ZINC00276184_size_20_002,Inactive,5.95862385986
ZINC00276184_size_20_003,Inactive,5.97271351695
ZINC00276184_size_20_004,Inactive,5.95864672847
ZINC00276184_size_20_005,Inactive,5.95089588002
ZINC00276184_size_20_006,Inactive,5.97246492247
ZINC00276184_size_20_007,Inactive,5.98203525212
ZINC00276184_size_20_008,Inactive,5.95361548786
ZINC00293548_size_20_001,Inactive,5.95307589034
ZINC00293548_size_20_002,Inactive,5.95038533501
ZINC00293548_size_20_003,Inactive,5.95
ZINC00293548_size_20_004,Inactive,5.95676795518
ZINC00293548_size_20_005,Inactive,5.95
ZINC00294082_size_20_001,Inactive,5.97806555198
ZINC00294082_size_20_002,Inactive,5.9840588332
ZINC00294082_size_20_003,Inactive,5.99272018623
ZINC00294082_size_20_004,Inactive,5.97381925649
ZINC00310066_size_20_001,Inactive,5.96434760305
ZINC00310066_size_20_002,Inactive,5.97843958376
ZINC00310066_size_20_003,Inactive,5.97172128482
ZINC00310066_size_20_004,Inactive,5.95860993185
ZINC00324835_size_20_001,Inactive,5.96223594032
ZINC00324835_size_20_002,Inactive,5.96247285969
ZINC00324835_size_20_003,Inactive,5.96226637183
ZINC00324835_size_20_004,Inactive,5.95486509409
ZINC00324835_size_20_005,Inactive,5.96340411998
ZINC00345515_size_20_001,Inactive,5.97566477763
ZINC00345515_size_20_002,Inactive,5.96796659607
ZINC00345515_size_20_003,Inactive,5.96153308741
ZINC00345515_size_20_004,Inactive,5.96618275258
ZINC00359622_size_20_001,Inactive,5.9856123927
ZINC00359622_size_20_002,Inactive,5.97713283727
ZINC00359627_size_20_001,Inactive,5.96483595428
ZINC00359627_size_20_002,Inactive,5.96950268708
ZINC00359627_size_20_003,Inactive,5.95814480904
ZINC00369104_size_20_001,Inactive,5.95
ZINC00369104_size_20_002,Inactive,5.95
ZINC00369104_size_20_003,Inactive,5.95
ZINC00369104_size_20_004,Inactive,5.95
ZINC00369104_size_20_005,Inactive,5.95954830713
ZINC00369104_size_20_006,Inactive,5.95
ZINC00522226_size_20_001,Inactive,5.98292703805
ZINC00522226_size_20_002,Inactive,5.97058743464
ZINC00522226_size_20_003,Inactive,5.95953236927
ZINC00522226_size_20_004,Inactive,5.95141515464
ZINC00522226_size_20_005,Inactive,5.96839516928
ZINC00539962_size_20_001,Inactive,5.96396411792
ZINC00612469_size_20_001,Inactive,5.95158945499
ZINC00612469_size_20_002,Inactive,5.96354083996
ZINC00612469_size_20_003,Inactive,5.96321085081
ZINC00612469_size_20_004,Inactive,5.97037485567
ZINC00612469_size_20_005,Inactive,5.95197976375
ZINC00612469_size_20_006,Inactive,5.95806610541
ZINC00622062_size_20_001,Inactive,5.95308478125
ZINC00622062_size_20_002,Inactive,5.98400122545
ZINC00622062_size_20_003,Inactive,5.95820640832
ZINC00625941_size_20_001,Inactive,5.95
ZINC00625941_size_20_002,Inactive,5.96885238493
ZINC00625941_size_20_003,Inactive,5.97694059404
ZINC00625941_size_20_004,Inactive,5.96299513893
ZINC00625941_size_20_005,Inactive,5.9612958932
ZINC00625941_size_20_006,Inactive,5.96854446232
ZINC00625941_size_20_007,Inactive,5.96471099549
ZINC00625941_size_20_008,Inactive,5.9828473246
ZINC00625941_size_20_009,Inactive,6.09105195416
ZINC00626046_size_20_001,Inactive,5.95792758252
ZINC00626046_size_20_002,Inactive,5.96152043471
ZINC00626046_size_20_003,Inactive,5.95933425283
ZINC00626046_size_20_004,Inactive,5.96620174993
ZINC00644150_size_20_001,Inactive,5.96418085334
ZINC00644150_size_20_002,Inactive,5.95209540374
ZINC00644150_size_20_003,Inactive,5.95806731592
ZINC00644150_size_20_004,Inactive,5.97313397397
ZINC00644150_size_20_005,Inactive,5.95800988489
ZINC00645299_size_20_001,Inactive,5.95501186391
ZINC00645299_size_20_002,Inactive,5.95
ZINC00645299_size_20_003,Inactive,5.96885805252
ZINC00645299_size_20_004,Inactive,5.96755133432
ZINC00647630_size_20_001,Inactive,5.96303248315
ZINC00647630_size_20_002,Inactive,5.95201721463
ZINC00655496_size_20_001,Inactive,5.98333700706
ZINC00655496_size_20_002,Inactive,5.96605526125
ZINC00656505_size_20_001,Inactive,5.95475187857
ZINC00656505_size_20_002,Inactive,5.95106244461
ZINC00656505_size_20_003,Inactive,5.95305403195
ZINC00656505_size_20_004,Inactive,5.96693265011
ZINC00662003_size_20_001,Inactive,5.973718212
ZINC00662003_size_20_002,Inactive,5.97526852726
ZINC00662003_size_20_003,Inactive,5.95601519604
ZINC00662003_size_20_004,Inactive,5.97678013826
ZINC00662003_size_20_005,Inactive,5.98179719045
ZINC00664652_size_20_001,Inactive,5.97801463366
